location,forecast_date,target,target_end_date,type,quantile,value,pop
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.1,36.25,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.15,43.11,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.2,50.72,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.25,56.34,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.3,61.8028,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.35,66.484,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.4,71.716,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.45,76.794,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.5,82.1805,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.55,87.028,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.6,92.645,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.65,99.262,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.7,105.0173,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.75,112.957,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.8,121.774,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.85,135.62665,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.9,147.8679,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.95,169.825,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.975,189.147175,1787065
16,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.99,209.72345,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,point,,1521.142,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.01,1467.44525,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.025,1473.790625,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.05,1480.18075,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.1,1487.62,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.15,1492.575,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.2,1497.0448,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.25,1501.14,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.3,1505.092,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.35,1509.044,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.4,1512.759,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.45,1516.22,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.5,1521.142,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.55,1525.525,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.6,1528.986,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.65,1534.369,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.7,1539.291,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.75,1546.135,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.8,1554.284,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.85,1561.45,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.9,1573.0841,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.95,1592.34145,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.975,1612.074175,1787065
16,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.99,1629.49287,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,point,,1602.071,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.01,1485.06025,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.025,1498.245625,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.05,1512.42625,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.1,1528.27,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.15,1540.145,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.2,1550.6648,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.25,1559.332,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.3,1568.284,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.35,1576.5454,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.4,1584.8554,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.45,1591.61,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.5,1602.071,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.55,1611.993,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.6,1619.454,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.65,1629.837,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.7,1640.298,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.75,1653.603,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.8,1669.3832,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.85,1685.302,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.9,1709.1382,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.95,1749.91245,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.975,1787.673175,1787065
16,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.99,1828.51216,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,point,,1682.78,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.01,1502.3754,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.025,1521.435625,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.05,1542.45125,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.1,1566.65,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.15,1585.41,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.2,1603.0968,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.25,1616.812,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.3,1630.336,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.35,1643.6454,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.4,1656.9474,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.45,1668.53745,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.5,1682.78,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.55,1697.702,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.6,1710.5034,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.65,1727.319,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.7,1743.319,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.75,1763.491,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.8,1787.129,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.85,1815.997,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.9,1853.2622,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.95,1913.0579,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.975,1971.963625,1787065
16,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.99,2038.8129,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,point,,1764.9605,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.01,1514.20555,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.025,1540.0635,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.05,1568.877,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.1,1602.9,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.15,1628.52,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.2,1653.8168,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.25,1673.152,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.3,1692.1388,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.35,1710.1294,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.4,1728.6634,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.45,1745.33145,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.5,1764.9605,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.55,1784.73,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.6,1803.1484,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.65,1826.581,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.7,1848.3363,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.75,1876.448,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.8,1908.903,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.85,1951.62365,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.9,2001.1301,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.95,2082.8829,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.975,2161.1108,1787065
16,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.99,2248.53635,1787065
17,2021-01-04,1 wk ahead inc death,2021-01-09,point,,879.354,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.01,462.6765,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.025,514.415,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.05,572.58625,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.1,639.315,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.15,683.045,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.2,709.1128,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.25,746.972,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.3,777.4056,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.35,800.876,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.4,823.978,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.45,850.38055,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.5,879.354,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.55,906.659,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.6,932.659,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.65,960.652,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.7,998.6507,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.75,1037.13625,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.8,1080.0792,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.85,1133.713,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.9,1194.7002,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.95,1307.2073,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.975,1413.8469,12671821
17,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.99,1523.04561,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,point,,871.9275,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.01,382.71625,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.025,431.29625,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.05,495.68175,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.1,565.268,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.15,618.66725,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.2,656.9712,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.25,698.699,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.3,733.796,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.35,768.3454,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.4,806.261,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.45,841.98255,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.5,871.9275,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.55,897.48245,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.6,927.2566,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.65,968.275,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.7,1017.0253,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.75,1066.2785,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.8,1125.695,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.85,1204.205,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.9,1299.8238,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.95,1477.984,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.975,1656.4013,12671821
17,2021-01-04,2 wk ahead inc death,2021-01-16,quantile,0.99,2059.82254,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,point,,976.2335,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.01,378.58935,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.025,453.7325,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.05,513.6065,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.1,586.7765,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.15,655.383,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.2,712.3,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.25,755.167,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.3,798.4532,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.35,837.8706,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.4,879.1836,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.45,918.769,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.5,976.2335,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.55,1029.04355,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.6,1085.709,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.65,1132.123,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.7,1215.4457,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.75,1294.13025,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.8,1402.711,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.85,1527.1271,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.9,1748.8217,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.95,2225.19205,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.975,2992.22465,12671821
17,2021-01-04,3 wk ahead inc death,2021-01-23,quantile,0.99,4399.83516,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,point,,1209.102,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.01,372.3964,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.025,464.454125,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.05,525.52275,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.1,640.42,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.15,715.54125,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.2,781.4472,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.25,853.556,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.3,912.452,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.35,992.9024,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.4,1054.64,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.45,1130.9639,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.5,1209.102,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.55,1312.86345,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.6,1423.3334,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.65,1557.08805,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.7,1691.4829,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.75,1862.25175,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.8,2103.3406,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.85,2364.8003,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.9,2997.65200000001,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.95,4213.22045,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.975,5911.899825,12671821
17,2021-01-04,4 wk ahead inc death,2021-01-30,quantile,0.99,8713.12128,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,point,,18852.354,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.01,18435.6765,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.025,18487.415,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.05,18545.58625,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.1,18612.315,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.15,18656.045,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.2,18682.1128,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.25,18719.972,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.3,18750.4056,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.35,18773.876,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.4,18796.978,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.45,18823.38055,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.5,18852.354,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.55,18879.659,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.6,18905.659,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.65,18933.652,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.7,18971.6507,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.75,19010.13625,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.8,19053.0792,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.85,19106.713,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.9,19167.7002,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.95,19280.2073,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.975,19386.8469,12671821
17,2021-01-04,1 wk ahead cum death,2021-01-09,quantile,0.99,19496.04561,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,point,,19724.2815,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.01,18818.39275,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.025,18918.71125,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.05,19041.268,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.1,19177.583,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.15,19274.71225,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.2,19339.084,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.25,19418.671,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.3,19484.2016,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.35,19542.2214,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.4,19603.239,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.45,19665.3631,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.5,19724.2815,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.55,19777.14145,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.6,19832.9156,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.65,19901.927,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.7,19988.676,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.75,20076.41475,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.8,20178.7742,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.85,20310.918,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.9,20467.524,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.95,20758.1913,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.975,21043.2482,12671821
17,2021-01-04,2 wk ahead cum death,2021-01-16,quantile,0.99,21555.86815,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,point,,20700.515,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.01,19196.9821,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.025,19372.44375,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.05,19554.8745,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.1,19764.3595,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.15,19930.09525,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.2,20051.384,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.25,20173.838,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.3,20282.6548,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.35,20380.092,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.4,20482.4226,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.45,20584.1321,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.5,20700.515,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.55,20806.185,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.6,20918.6246,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.65,21034.05,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.7,21204.1217,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.75,21370.545,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.8,21581.4852,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.85,21838.0451,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.9,22216.3457,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.95,22983.38335,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.975,24035.47285,12671821
17,2021-01-04,3 wk ahead cum death,2021-01-23,quantile,0.99,25955.70331,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,point,,21909.617,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.01,19569.3785,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.025,19836.897875,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.05,20080.39725,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.1,20404.7795,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.15,20645.6365,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.2,20832.8312,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.25,21027.394,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.3,21195.1068,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.35,21372.9944,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.4,21537.0626,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.45,21715.096,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.5,21909.617,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.55,22119.04845,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.6,22341.958,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.65,22591.13805,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.7,22895.6046,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.75,23232.79675,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.8,23684.8258,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.85,24202.8454,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.9,25213.9977,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.95,27196.6038,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.975,29947.372675,12671821
17,2021-01-04,4 wk ahead cum death,2021-01-30,quantile,0.99,34668.82459,12671821
18,2021-01-04,1 wk ahead inc death,2021-01-09,point,,529.252,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.01,314.7707,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.025,350.9755,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.05,377.49225,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.1,406.6275,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.15,431.27725,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.2,448.128,6732219
18,2021-01-04,1 wk ahead inc death,2021-01-09,quantile,0.25,463.773,6732219
