location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,overall_eligibility
20,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
20,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
20,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
20,CU-select,eligible,eligible,eligible,eligible
20,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
20,IHME-CurveFit,eligible,eligible,eligible,eligible
20,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
20,IowaStateLW-STEM,eligible,eligible,eligible,eligible
20,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
20,LANL-GrowthRate,eligible,eligible,eligible,eligible
20,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
20,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
20,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
20,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
20,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
20,UCLA-SuEIR,eligible,eligible,eligible,eligible
20,UMass-MechBayes,eligible,eligible,eligible,eligible
20,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
20,UT-Mobility,eligible,eligible,eligible,eligible
20,YYG-ParamSearch,eligible,eligible,eligible,eligible
21,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
21,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
21,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
21,CU-select,eligible,eligible,eligible,eligible
21,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
21,IHME-CurveFit,eligible,eligible,eligible,eligible
21,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
21,IowaStateLW-STEM,eligible,eligible,eligible,eligible
21,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
21,LANL-GrowthRate,eligible,eligible,eligible,eligible
21,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
21,NotreDame-FRED,eligible,eligible,eligible,eligible
21,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
21,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
21,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
21,UCLA-SuEIR,eligible,eligible,eligible,eligible
21,UMass-MechBayes,eligible,eligible,eligible,eligible
21,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
21,UT-Mobility,eligible,eligible,eligible,eligible
21,YYG-ParamSearch,eligible,eligible,eligible,eligible
22,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
22,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
22,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
22,CU-select,eligible,eligible,eligible,eligible
22,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
22,IHME-CurveFit,eligible,eligible,eligible,eligible
22,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
22,IowaStateLW-STEM,eligible,eligible,eligible,eligible
22,JHU_IDD-CovidSP,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
22,LANL-GrowthRate,eligible,eligible,eligible,eligible
22,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
22,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
22,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
22,SWC-TerminusCM,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,Visual misalignment of predictive quantiles with JHU reference data.
22,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
22,UCLA-SuEIR,eligible,eligible,eligible,eligible
22,UMass-MechBayes,eligible,eligible,eligible,eligible
22,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
22,UT-Mobility,eligible,eligible,eligible,eligible
22,YYG-ParamSearch,eligible,eligible,eligible,eligible
23,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
23,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
23,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
23,CU-select,eligible,eligible,eligible,eligible
23,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
23,IHME-CurveFit,eligible,eligible,eligible,eligible
23,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
23,IowaStateLW-STEM,eligible,eligible,eligible,eligible
23,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
23,LANL-GrowthRate,eligible,eligible,eligible,eligible
23,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
23,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
23,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
23,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
23,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
23,UCLA-SuEIR,eligible,eligible,eligible,eligible
23,UMass-MechBayes,eligible,eligible,eligible,eligible
23,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
23,UT-Mobility,eligible,eligible,eligible,eligible
23,YYG-ParamSearch,eligible,eligible,eligible,eligible
24,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
24,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
24,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
24,CU-select,eligible,eligible,eligible,eligible
24,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
24,IHME-CurveFit,eligible,eligible,eligible,eligible
24,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
24,IowaStateLW-STEM,eligible,eligible,eligible,eligible
24,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
24,LANL-GrowthRate,eligible,eligible,eligible,eligible
24,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
24,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
24,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
24,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
24,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
24,UCLA-SuEIR,eligible,eligible,eligible,eligible
24,UMass-MechBayes,eligible,eligible,eligible,eligible
24,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
24,UT-Mobility,eligible,eligible,eligible,eligible
24,YYG-ParamSearch,eligible,eligible,eligible,eligible
25,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
25,CAN-SEIR_CAN,eligible,eligible,decreasing quantiles over time,Visual misalignment of predictive quantiles with JHU reference data.
25,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
25,CU-select,eligible,eligible,eligible,eligible
25,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
25,IHME-CurveFit,eligible,eligible,eligible,eligible
25,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
25,IowaStateLW-STEM,eligible,eligible,eligible,eligible
25,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
25,LANL-GrowthRate,eligible,eligible,eligible,eligible
25,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
25,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
25,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
25,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
25,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
25,UCLA-SuEIR,eligible,eligible,eligible,eligible
25,UMass-MechBayes,eligible,eligible,eligible,eligible
25,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
25,UT-Mobility,eligible,eligible,eligible,eligible
25,YYG-ParamSearch,eligible,eligible,eligible,eligible
26,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
26,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
26,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
26,CU-select,eligible,eligible,eligible,eligible
26,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
26,IHME-CurveFit,eligible,eligible,eligible,eligible
26,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
26,IowaStateLW-STEM,eligible,eligible,eligible,eligible
26,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
26,LANL-GrowthRate,eligible,eligible,eligible,eligible
26,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
26,NotreDame-FRED,eligible,eligible,eligible,eligible
26,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
26,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
26,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
26,UCLA-SuEIR,eligible,eligible,eligible,eligible
26,UMass-MechBayes,eligible,eligible,eligible,eligible
26,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
26,UT-Mobility,eligible,eligible,eligible,eligible
26,YYG-ParamSearch,eligible,eligible,eligible,eligible
27,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
27,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
27,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
27,CU-select,eligible,eligible,eligible,eligible
27,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
27,IHME-CurveFit,eligible,eligible,eligible,eligible
27,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
27,IowaStateLW-STEM,eligible,eligible,eligible,eligible
27,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
27,LANL-GrowthRate,eligible,eligible,eligible,eligible
27,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
27,NotreDame-FRED,eligible,eligible,eligible,eligible
27,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
27,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
27,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
27,UCLA-SuEIR,eligible,eligible,eligible,eligible
27,UMass-MechBayes,eligible,eligible,eligible,eligible
27,USACE-ERDC_SEIR,eligible,eligible,eligible,eligible
27,UT-Mobility,eligible,eligible,eligible,eligible
27,YYG-ParamSearch,eligible,eligible,eligible,eligible
28,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
28,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
28,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
28,CU-select,eligible,eligible,eligible,eligible
28,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
28,IHME-CurveFit,eligible,eligible,eligible,eligible
28,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
28,IowaStateLW-STEM,eligible,eligible,eligible,eligible
28,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
28,LANL-GrowthRate,eligible,eligible,eligible,eligible
28,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
28,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
28,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
28,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
28,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
28,UCLA-SuEIR,eligible,eligible,eligible,eligible
28,UMass-MechBayes,eligible,eligible,eligible,eligible
28,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
28,UT-Mobility,eligible,eligible,eligible,eligible
28,YYG-ParamSearch,eligible,eligible,eligible,eligible
29,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
29,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
29,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
29,CU-select,eligible,eligible,eligible,eligible
29,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
29,IHME-CurveFit,eligible,eligible,eligible,eligible
29,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
29,IowaStateLW-STEM,eligible,eligible,eligible,eligible
29,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
29,LANL-GrowthRate,eligible,eligible,eligible,eligible
29,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
29,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
29,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
29,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
29,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
29,UCLA-SuEIR,eligible,eligible,eligible,eligible
29,UMass-MechBayes,eligible,eligible,eligible,eligible
29,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
29,UT-Mobility,eligible,eligible,eligible,eligible
29,YYG-ParamSearch,eligible,eligible,eligible,eligible
30,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
30,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
30,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
30,CU-select,eligible,eligible,eligible,eligible
30,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
30,IHME-CurveFit,eligible,eligible,eligible,eligible
30,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
30,IowaStateLW-STEM,eligible,eligible,eligible,eligible
30,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
30,LANL-GrowthRate,eligible,eligible,eligible,eligible
30,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
30,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
30,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
30,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
30,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
30,UCLA-SuEIR,eligible,eligible,eligible,eligible
30,UMass-MechBayes,eligible,eligible,eligible,eligible
30,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
30,UT-Mobility,eligible,eligible,eligible,eligible
30,YYG-ParamSearch,eligible,eligible,eligible,eligible
31,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
31,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
31,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
31,CU-select,eligible,eligible,eligible,eligible
31,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
31,IHME-CurveFit,eligible,eligible,eligible,eligible
31,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
31,IowaStateLW-STEM,eligible,eligible,eligible,eligible
31,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
31,LANL-GrowthRate,eligible,eligible,eligible,eligible
31,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
31,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
31,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
31,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
31,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
31,UCLA-SuEIR,eligible,eligible,eligible,eligible
31,UMass-MechBayes,eligible,eligible,eligible,eligible
31,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
31,UT-Mobility,eligible,eligible,eligible,eligible
31,YYG-ParamSearch,eligible,eligible,eligible,eligible
32,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
32,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
32,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
32,CU-select,eligible,eligible,eligible,eligible
32,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
32,IHME-CurveFit,eligible,eligible,eligible,eligible
32,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
32,IowaStateLW-STEM,eligible,eligible,eligible,eligible
32,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
32,LANL-GrowthRate,eligible,eligible,eligible,eligible
32,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
32,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
32,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
32,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
32,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
32,UCLA-SuEIR,eligible,eligible,eligible,eligible
32,UMass-MechBayes,eligible,eligible,eligible,eligible
32,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
32,UT-Mobility,eligible,eligible,eligible,eligible
32,YYG-ParamSearch,eligible,eligible,eligible,eligible
33,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
33,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
33,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
33,CU-select,eligible,eligible,eligible,eligible
33,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
33,IHME-CurveFit,eligible,eligible,eligible,eligible
33,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
33,IowaStateLW-STEM,eligible,eligible,eligible,eligible
33,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
33,LANL-GrowthRate,eligible,eligible,eligible,eligible
33,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
33,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
33,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
33,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
33,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
33,UCLA-SuEIR,eligible,eligible,eligible,eligible
33,UMass-MechBayes,eligible,eligible,eligible,eligible
33,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
33,UT-Mobility,eligible,eligible,eligible,eligible
33,YYG-ParamSearch,eligible,eligible,eligible,eligible
34,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
34,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
34,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
34,CU-select,eligible,eligible,eligible,eligible
34,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
34,IHME-CurveFit,eligible,eligible,eligible,eligible
34,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
34,IowaStateLW-STEM,eligible,eligible,eligible,eligible
34,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
34,LANL-GrowthRate,eligible,eligible,eligible,eligible
34,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
34,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
34,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
34,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
34,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
34,UCLA-SuEIR,eligible,eligible,eligible,eligible
34,UMass-MechBayes,eligible,eligible,eligible,eligible
34,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
34,UT-Mobility,eligible,eligible,eligible,eligible
34,YYG-ParamSearch,eligible,eligible,eligible,eligible
35,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
35,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
35,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
35,CU-select,eligible,eligible,eligible,eligible
35,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
35,IHME-CurveFit,eligible,eligible,eligible,eligible
35,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
35,IowaStateLW-STEM,eligible,eligible,eligible,eligible
35,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
35,LANL-GrowthRate,eligible,eligible,eligible,eligible
35,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
35,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
35,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
35,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
35,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
35,UCLA-SuEIR,eligible,eligible,eligible,eligible
35,UMass-MechBayes,eligible,eligible,eligible,eligible
35,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
35,UT-Mobility,eligible,eligible,eligible,eligible
35,YYG-ParamSearch,eligible,eligible,eligible,eligible
36,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
36,CAN-SEIR_CAN,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,Visual misalignment of predictive quantiles with JHU reference data.
36,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
36,CU-select,eligible,eligible,eligible,eligible
36,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
36,IHME-CurveFit,eligible,eligible,eligible,eligible
36,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
36,IowaStateLW-STEM,eligible,eligible,eligible,eligible
