"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
168,"Toscana","2020-06-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
169,"Toscana","2020-06-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
170,"Toscana","2020-06-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
171,"Toscana","2020-06-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
172,"Toscana","2020-06-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
173,"Toscana","2020-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
174,"Toscana","2020-06-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
175,"Toscana","2020-06-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
176,"Toscana","2020-06-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
177,"Toscana","2020-06-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
178,"Toscana","2020-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
179,"Toscana","2020-06-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
180,"Toscana","2020-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
181,"Toscana","2020-07-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
182,"Toscana","2020-07-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
183,"Toscana","2020-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
184,"Toscana","2020-07-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
185,"Toscana","2020-07-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
186,"Toscana","2020-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
187,"Toscana","2020-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
188,"Toscana","2020-07-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
189,"Toscana","2020-07-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
190,"Toscana","2020-07-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
191,"Toscana","2020-07-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
192,"Toscana","2020-07-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
193,"Toscana","2020-07-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
194,"Toscana","2020-07-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
195,"Toscana","2020-07-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
196,"Toscana","2020-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
197,"Toscana","2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
198,"Toscana","2020-07-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
199,"Toscana","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
200,"Toscana","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
201,"Toscana","2020-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
202,"Toscana","2020-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
203,"Toscana","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
204,"Toscana","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
205,"Toscana","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
206,"Toscana","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
207,"Toscana","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
208,"Toscana","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
209,"Toscana","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
210,"Toscana","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
211,"Toscana","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
212,"Toscana","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
213,"Toscana","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
214,"Toscana","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
215,"Toscana","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.437,633,913.075,0,0,0,0,0,0
1,"Thuringia","2020-01-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Thuringia","2020-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Thuringia","2020-01-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Thuringia","2020-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Thuringia","2020-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Thuringia","2020-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Thuringia","2020-01-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Thuringia","2020-01-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Thuringia","2020-01-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Thuringia","2020-01-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Thuringia","2020-01-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Thuringia","2020-01-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Thuringia","2020-01-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Thuringia","2020-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Thuringia","2020-01-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Thuringia","2020-01-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Thuringia","2020-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Thuringia","2020-01-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Thuringia","2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Thuringia","2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Thuringia","2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Thuringia","2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Thuringia","2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Thuringia","2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Thuringia","2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Thuringia","2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Thuringia","2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Thuringia","2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Thuringia","2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Thuringia","2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Thuringia","2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Thuringia","2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Thuringia","2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Thuringia","2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Thuringia","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Thuringia","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Thuringia","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Thuringia","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Thuringia","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Thuringia","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Thuringia","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Thuringia","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Thuringia","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Thuringia","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Thuringia","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Thuringia","2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Thuringia","2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Thuringia","2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Thuringia","2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"Thuringia","2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Thuringia","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,"Thuringia","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"Thuringia","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"Thuringia","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Thuringia","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Thuringia","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"Thuringia","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"Thuringia","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"Thuringia","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"Thuringia","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"Thuringia","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"Thuringia","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Thuringia","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Thuringia","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Thuringia","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Thuringia","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Thuringia","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Thuringia","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"Thuringia","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"Thuringia","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Thuringia","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"Thuringia","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"Thuringia","2020-03-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Thuringia","2020-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"Thuringia","2020-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Thuringia","2020-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"Thuringia","2020-03-19",4.255,2.9,6.5025,1,1,1,1,1,1,0,0,0,4.255,2.9,6.5025,1,1,1,0,0,0,0,0,0,0,0,0
78,"Thuringia","2020-03-20",4.255,2.9,6.5025,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Thuringia","2020-03-21",12.7226,10,16.7,3,3,3,3,3,3,0,0,0,8.4676,6.29875,11.65375,2,2,2,0,0,0,0,0,0,0,0,0
80,"Thuringia","2020-03-22",16.9535,13.55,21.35,4.2021,4,4.45,4.1298,4,4.35,0,0,0,4.2309,2.8,6.7,1.2021,1,1.45,0,0,0,0,0,0,0,0,0
81,"Thuringia","2020-03-23",21.23495,17.3,26.1025,5.2021,5,5.45,5.1298,5,5.35,0,0,0,4.28145,2.9,6.6,1,1,1,0,0,0,0,0,0,0,0,0
82,"Thuringia","2020-03-24",21.23495,17.3,26.1025,5.61075,5.25,6.05,5.39605,5.15,5.75,1,1,1,0,0,0,0.40865,0.15,0.75,1,1,1,0,0,0,0,0,0
83,"Thuringia","2020-03-25",20.23495,16.3,25.1025,4.81065,4.4,5.3,4.5234,4.2,4.9,0,0,0,0,0,0,0.1999,0.05,0.45,1,1,1,0,0,0,0,0,0
84,"Thuringia","2020-03-26",21.45495,17.59875,26.6,6.0178,5.6,6.55,5.6569,5.3,6.05,2,2,2,4.2729,2.9,6.5,1.20715,1.05,1.45,3,3,3,0,0,0,0,0,0
85,"Thuringia","2020-03-27",19.45495,15.59875,24.6,4.0178,3.6,4.55,3.6569,3.3,4.05,1,1,1,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0
86,"Thuringia","2020-03-28",16.5825,13.09875,20.95125,4.0178,3.6,4.55,3.6569,3.3,4.05,1,1,1,4.1865,2.9,6.5,1,1,1,5,5,5,0,0,0,0,0,0
87,"Thuringia","2020-03-29",21.0679,17.3,25.85125,5.2264,4.74875,5.8,4.7902,4.4,5.25,0,0,0,8.5164,6.2,11.55,2.2086,2.05,2.5,5,5,5,0,0,0,0,0,0
88,"Thuringia","2020-03-30",22.24525,18.45,26.8,6.2264,5.74875,6.8,5.7902,5.4,6.25,0,0,0,4.25165,2.8,6.6,1,1,1,5,5,5,0,0,0,0,0,0
89,"Thuringia","2020-03-31",22.24525,18.45,26.8,6.43145,5.9,7.05,5.9267,5.5,6.4,1,1,1,0,0,0,0.20505,0,0.45,6,6,6,0,0,0,0,0,0
90,"Thuringia","2020-04-01",29.67745,25.2975,35.50125,7.8479,7.2,8.55,7.1947,6.7,7.7,0,0,0,8.4322,6.3,11.85125,2.41645,2.15,2.8,6,6,6,0,0,0,0,0,0
91,"Thuringia","2020-04-02",52.1169,45.7475,60.15,14.051,13.4,14.75125,13.32515,12.8,13.85,1,1,1,25.50375,21.04875,30.75,6.2031,6,6.45125,7,7,7,0,0,0,0,0,0
92,"Thuringia","2020-04-03",59.602,52.64625,67.80125,15.051,14.4,15.75125,14.32515,13.8,14.85,2,2,2,8.4851,6.1,11.85125,2,2,2,9,9,9,0,0,0,0,0,0
93,"Thuringia","2020-04-04",54.62055,47.8475,62.3025,13.2615,12.55,14.05,12.4643,11.9,13.1,1,1,1,0,0,0,0.4126,0.1,0.751249999999999,10,10,10,0,0,0,0,0,0
94,"Thuringia","2020-04-05",64.391,57.29875,72.65,17.48335,16.6,18.4,16.26015,15.55,17,0,0,0,16.8704,13.44875,21.15125,5.22185,4.7,5.8,10,10,10,0,0,0,0,0,0
95,"Thuringia","2020-04-06",65.5351,58.2,73.5525,18.47915,17.55,19.4,17.2585,16.55,18.05,2,2,2,4.19265,2.9,6.5025,1.40445,1.1,1.75,12,12,12,0,0,0,0,0,0
96,"Thuringia","2020-04-07",63.5351,56.2,71.5525,16.27925,15.4,17.25,15.13115,14.44875,15.9,6,6,6,0,0,0,0,0,0,18,18,18,0,0,0,0,0,0
97,"Thuringia","2020-04-08",59.77365,52.6475,67.85,12.88175,11.95,13.9,11.5263,10.8,12.25125,2,2,2,8.46025,6.2,11.75,2.80965,2.4,3.3,20,20,20,0,0,0,0,0,0
98,"Thuringia","2020-04-09",56.35335,50.04875,63.75125,15.0798,14.1,16.10125,13.65365,12.9,14.40125,0,0,0,16.8616,13.5,21.40125,4.19805,4,4.45,20,20,20,0,0,0,0,0,0
99,"Thuringia","2020-04-10",79.6863,71.99875,88.50125,22.0798,21.1,23.10125,20.65365,19.9,21.40125,4,4,4,29.82225,25,35.2525,7,7,7,24,24,24,0,0,0,0,0,0
100,"Thuringia","2020-04-11",105.21185,95.9475,115.45,25.27655,24.3,26.35,23.78545,23,24.6,1,1,1,29.72545,24.95,35.20125,7.40535,7.1,7.75,25,25,25,0,0,0,0,0,0
101,"Thuringia","2020-04-12",100.88425,86.2975,126.80375,27.18045,24.54875,33.45125,25.4053,22.9,31.65,0,0,0,8.9403,0,35.1275,2.9039,0.55,8.65375,25,25,25,0,0,0,0,0,0
102,"Thuringia","2020-04-13",106.42405,84.04875,156.0525,30.4113,25.65,42.4025,28.20605,23.6,40.0125,2,2,2,8.5344,0,31.81625,3.4359,1.1,9.25,27,27,27,0,0,0,0,0,0
103,"Thuringia","2020-04-14",112.4384,82.04875,182.31125,31.32625,24.55,48.36,28.76505,22.15,45.65125,4,4,4,8.01435,0,30.1175,3.3314,1.05,8.65,31,31,31,0,0,0,0,0,0
104,"Thuringia","2020-04-15",109.92665,72.24375,202.27875,29.369,20.44875,53.00125,26.7321,18.05,49.4525,7,7,7,7.75175,0,29.3624999999999,2.24585,0,8.50749999999999,38,38,38,0,0,0,0,0,0
105,"Thuringia","2020-04-16",98.1925,53.14625,210.65125,24.51065,13.44875,53.91625,21.7288,11.05,50.40375,7,7,7,7.32355,0,28.55625,2.14165,0,7.9525,45,45,45,0,0,0,0,0,0
106,"Thuringia","2020-04-17",76.3427,26.1975,207.9475,19.0856,6.04875,53.3175,16.31485,3.85,49.7525,2.1,0,8,6.7396,0,26.90625,1.98755,0,7.45624999999999,47.1,45,53,0,0,0,0,0,0
107,"Thuringia","2020-04-18",58.7948,6.55,201.5675,17.6172,4.85,51.1175,15.13875,3.05,47.7025,1.998,0,8,6.2676,0,25.905,1.85345,0,7.005,49.098,45,61,0,0,0,0,0,0
108,"Thuringia","2020-04-19",55.91155,6.4,196.06125,16.90405,4.44875,48.83375,14.4416,2.79875,45.20625,1.905,0,7,5.7293,0,22.945,1.6893,0,6.7025,51.003,45,68,0,0,0,0,0,0
109,"Thuringia","2020-04-20",52.9952,6.4,188.7925,16.5276,4.44875,48.1325,13.94655,2.79875,44.10875,1.817,0,7,5.1074,0,18.955,1.52855,0,6.25125,52.82,45,75,0,0,0,0,0,0
110,"Thuringia","2020-04-21",49.60665,5.95,177.36625,15.26785,3.7,45.50375,12.86475,2.3,41.27875,1.724,0,7,4.56585,0,19.315,1.3669,0,5.3,54.544,45,82,0,0,0,0,0,0
111,"Thuringia","2020-04-22",45.2094,4.85,158.775,14.58155,3.5,44.17375,12.15015,2.2,38.97125,1.603,0,6,4.1079,0,15.99125,1.23575,0,5.2,56.147,45,88,0,0,0,0,0,0
112,"Thuringia","2020-04-23",41.5358,4.44875,147.3025,14.0609,3.5,42.34125,11.5428,2.2,37.61625,1.478,0,6,3.5761,0,15.5025,1.08235,0,4.40874999999999,57.625,45,94,0,0,0,0,0,0
113,"Thuringia","2020-04-24",38.2987,4.44875,131.1,13.1151,3.1,40.38125,10.65805,2,34.9675,1.332,0,5,3.04795,0,12.96875,0.93755,0,3.90125,58.957,45,99,0,0,0,0,0,0
114,"Thuringia","2020-04-25",34.26515,3.7,120.56375,11.79025,2.45,37.6037499999999,9.5472,1.5,32.775,1.199,0,5,2.5978,0,11.91,0.81105,0,3.55125,60.156,45,104,0,0,0,0,0,0
115,"Thuringia","2020-04-26",30.97765,3.5,108.82875,9.8556,1.05,34.79375,8.0509,0.69875,30.20875,1.067,0,4,2.2301,0,10.2,0.70225,0,2.80125,61.223,45,108.025,0,0,0,0,0,0
116,"Thuringia","2020-04-27",28.12075,3.5,101.16625,7.9466,0,32.6,6.59415,0,26.9625,0.959,0,4,1.87015,0,9.80749999999999,0.5844,0,2.65,62.182,45,112.025,0,0,0,0,0,0
117,"Thuringia","2020-04-28",24.98185,3.1,92.58125,7.03755,0,29.25875,5.78865,0,24.30375,0.834,0,3.02499999999998,1.50475,0,7.605,0.4788,0,2.50125,63.016,45,116.025,0,0,0,0,0,0
118,"Thuringia","2020-04-29",21.5921,2.45,84.3799999999999,6.1735,0,26.25625,5.0306,0,21.37,0.718,0,3,1.197,0,7.2,0.3876,0,1.76249999999999,63.734,45,119.025,0,0,0,0,0,0
119,"Thuringia","2020-04-30",17.7553,1.05,74.38375,5.37215,0,23.00625,4.328,0,18.6525,0.611,0,3,0.88995,0,6.5025,0.3012,0,1.60125,64.345,45,122.025,0,0,0,0,0,0
120,"Thuringia","2020-05-01",14.15605,0,63.8025,4.6096,0,19.76375,3.6722,0,16.11125,0.531,0,2,0.6207,0,5.9,0.2239,0,1.40125,64.876,45,125,0,0,0,0,0,0
121,"Thuringia","2020-05-02",11.76635,0,55.3325,3.8816,0,17.8025,3.0477,0,14.40375,0.437,0,2,0.43515,0,4.95,0.1603,0,1.4,65.313,45,127,0,0,0,0,0,0
122,"Thuringia","2020-05-03",9.56885,0,50.02625,3.2201,0,15.46625,2.48825,0,12.61,0.357,0,2,0.24665,0,4.00125,0.10505,0,1.25,65.67,45,129,0,0,0,0,0,0
123,"Thuringia","2020-05-04",7.65955,0,44.21875,2.63215,0,13.6175,1.99325,0,10.965,0.278,0,1.02499999999998,0.1732,0,3.6025,0.06895,0,1.15125,65.948,45,130.025,0,0,0,0,0,0
