date,location,location_name,value
2020-11-26,15,Hawaii,4
2020-11-23,41,Oregon,64
2020-09-13,06,California,305
2020-09-04,31,Nebraska,16
2020-08-23,29,Missouri,90
2020-07-29,54,West Virginia,7
2020-08-22,24,Maryland,47
2020-10-12,55,Wisconsin,275
2020-10-09,10,Delaware,10
2020-10-13,08,Colorado,71
2020-11-06,48,Texas,891
2020-08-08,15,Hawaii,17
2020-09-08,29,Missouri,89
2020-11-01,08,Colorado,146
2020-08-25,20,Kansas,35
2020-10-11,39,Ohio,152
2020-11-04,21,Kentucky,315
2020-09-14,51,Virginia,73
2020-09-13,44,Rhode Island,2
2020-09-18,02,Alaska,7
2020-10-17,18,Indiana,149
2020-10-27,37,North Carolina,153
2020-11-11,33,New Hampshire,10
2020-10-31,20,Kansas,70
2020-08-16,08,Colorado,20
2020-07-17,18,Indiana,46
2020-10-06,15,Hawaii,13
2020-07-27,35,New Mexico,11
2020-10-02,32,Nevada,40
2020-09-21,40,Oklahoma,121
2020-11-27,02,Alaska,15
2020-07-17,54,West Virginia,7
2020-09-22,19,Iowa,57
2020-08-04,25,Massachusetts,25
2020-11-02,11,District of Columbia,13
2020-09-04,27,Minnesota,47
2020-07-24,16,Idaho,17
2020-11-14,54,West Virginia,44
2020-10-27,42,Pennsylvania,174
2020-08-16,01,Alabama,93
2020-08-23,17,Illinois,102
2020-08-06,05,Arkansas,81
2020-11-13,39,Ohio,541
2020-08-02,49,Utah,16
2020-11-13,44,Rhode Island,14
2020-07-16,55,Wisconsin,57
2020-11-24,06,California,1014
2020-08-04,23,Maine,3
2020-12-02,01,Alabama,294
2020-07-14,49,Utah,18
2020-09-12,06,California,330
2020-09-29,27,Minnesota,67
2020-07-21,32,Nevada,3
2020-08-17,53,Washington,25
2020-11-26,56,Wyoming,29
2020-08-09,24,Maryland,50
2020-11-18,45,South Carolina,79
2020-10-16,16,Idaho,36
2020-09-05,47,Tennessee,62
2020-08-10,26,Michigan,80
2020-07-14,20,Kansas,33
2020-07-16,47,Tennessee,178
2020-11-08,36,New York,206
2020-09-04,10,Delaware,9
2020-07-19,36,New York,45
2020-09-16,22,Louisiana,94
2020-09-06,45,South Carolina,85
2020-08-11,39,Ohio,91
2020-09-10,24,Maryland,53
2020-10-10,29,Missouri,173
2020-08-13,19,Iowa,37
2020-09-02,45,South Carolina,89
2020-11-21,54,West Virginia,65
2020-10-23,41,Oregon,17
2020-07-19,05,Arkansas,41
2020-10-02,01,Alabama,120
2020-10-14,30,Montana,59
2020-10-24,47,Tennessee,151
2020-11-23,46,South Dakota,77
2020-06-09,28,Mississippi,0
2020-09-12,05,Arkansas,52
2020-10-06,29,Missouri,167
2020-11-23,28,Mississippi,147
2020-10-16,02,Alaska,8
2020-10-04,08,Colorado,43
2020-10-20,34,New Jersey,93
2020-08-18,09,Connecticut,10
2020-07-21,39,Ohio,83
2020-09-10,42,Pennsylvania,68
2020-11-25,20,Kansas,192
2020-10-07,35,New Mexico,25
2020-07-18,28,Mississippi,59
2020-09-27,16,Idaho,18
2020-09-07,20,Kansas,30
2020-10-31,50,Vermont,0
2020-11-09,44,Rhode Island,21
2020-11-18,29,Missouri,351
2020-08-19,34,New Jersey,23
2020-09-11,26,Michigan,46
2020-08-02,35,New Mexico,12
2020-10-28,23,Maine,8
2020-11-28,01,Alabama,221
2020-07-16,36,New York,68
2020-09-21,06,California,325
2020-12-01,45,South Carolina,142
2020-08-13,48,Texas,668
2020-07-16,15,Hawaii,0
2020-07-31,22,Louisiana,182
2020-10-12,17,Illinois,193
2020-10-19,13,Georgia,307
2020-11-04,72,Puerto Rico,221
2020-11-11,04,Arizona,170
2020-09-20,26,Michigan,58
2020-10-26,05,Arkansas,94
2020-10-24,09,Connecticut,24
2020-08-11,45,South Carolina,102
2020-08-15,17,Illinois,111
2020-07-27,21,Kentucky,500
2020-09-15,29,Missouri,116
2020-11-14,25,Massachusetts,91
2020-11-23,13,Georgia,442
2020-10-07,21,Kentucky,171
2020-12-02,50,Vermont,4
2020-07-24,78,Virgin Islands,0
2020-09-04,01,Alabama,106
2020-11-26,10,Delaware,30
2020-09-16,55,Wisconsin,67
2020-10-20,12,Florida,307
2020-12-03,06,California,1388
2020-06-11,28,Mississippi,0
2020-11-20,18,Indiana,364
2020-11-07,27,Minnesota,166
2020-11-15,25,Massachusetts,113
2020-11-21,08,Colorado,221
2020-07-08,44,Rhode Island,0
2020-09-18,45,South Carolina,67
2020-10-11,13,Georgia,245
2020-09-22,54,West Virginia,21
2020-10-17,33,New Hampshire,0
2020-07-23,32,Nevada,1
2020-10-29,37,North Carolina,157
2020-10-09,28,Mississippi,79
2020-11-24,35,New Mexico,118
2020-08-20,08,Colorado,30
2020-09-10,09,Connecticut,7
2020-11-26,41,Oregon,72
2020-09-05,36,New York,67
2020-10-16,35,New Mexico,32
2020-08-30,26,Michigan,58
2020-10-25,37,North Carolina,123
2020-08-05,53,Washington,44
2020-11-18,40,Oklahoma,350
2020-08-13,35,New Mexico,11
2020-09-23,55,Wisconsin,112
2020-07-25,54,West Virginia,10
2020-11-10,16,Idaho,61
2020-07-29,17,Illinois,110
2020-07-19,54,West Virginia,5
2020-11-29,26,Michigan,434
2020-07-24,22,Louisiana,209
2020-12-03,18,Indiana,433
2020-10-01,10,Delaware,9
2020-08-11,24,Maryland,59
2020-11-08,72,Puerto Rico,241
2020-09-08,26,Michigan,63
2020-10-23,56,Wyoming,15
2020-11-14,33,New Hampshire,13
2020-08-16,34,New Jersey,26
2020-10-13,39,Ohio,224
2020-11-16,12,Florida,593
2020-08-04,47,Tennessee,165
2020-11-02,78,Virgin Islands,0
2020-07-30,24,Maryland,70
2020-10-24,38,North Dakota,29
2020-09-19,33,New Hampshire,3
2020-10-18,22,Louisiana,85
2020-10-05,47,Tennessee,135
2020-07-26,18,Indiana,9
2020-10-18,54,West Virginia,29
2020-09-10,23,Maine,1
2020-10-30,50,Vermont,0
2020-08-20,41,Oregon,28
2020-11-29,39,Ohio,643
2020-07-29,06,California,809
2020-08-21,35,New Mexico,15
2020-11-21,13,Georgia,359
2020-07-24,32,Nevada,0
2020-09-14,11,District of Columbia,11
2020-08-19,41,Oregon,13
2020-07-18,35,New Mexico,23
2020-08-18,38,North Dakota,9
2020-11-25,23,Maine,14
2020-08-14,21,Kentucky,185
2020-08-06,28,Mississippi,117
2020-07-30,39,Ohio,69
2020-10-04,06,California,315
2020-08-12,22,Louisiana,144
2020-10-12,39,Ohio,202
2020-08-02,41,Oregon,11
2020-07-26,02,Alaska,5
2020-08-26,04,Arizona,88
2020-08-31,47,Tennessee,115
2020-11-17,19,Iowa,239
2020-09-07,04,Arizona,80
2020-11-27,35,New Mexico,124
2020-11-13,16,Idaho,53
2020-11-20,30,Montana,89
2020-09-06,44,Rhode Island,0
2020-08-01,72,Puerto Rico,3
2020-07-27,38,North Dakota,4
2020-09-15,45,South Carolina,55
2020-11-20,72,Puerto Rico,52
2020-11-06,19,Iowa,192
2020-09-02,25,Massachusetts,16
2020-09-02,05,Arkansas,48
2020-09-18,35,New Mexico,13
2020-08-04,40,Oklahoma,57
2020-08-12,39,Ohio,72
2020-08-14,02,Alaska,4
2020-10-18,40,Oklahoma,197
2020-07-25,25,Massachusetts,24
2020-12-02,32,Nevada,174
2020-09-29,22,Louisiana,68
2020-12-03,41,Oregon,78
2020-08-02,17,Illinois,89
2020-09-24,34,New Jersey,29
2020-08-11,56,Wyoming,6
2020-07-29,40,Oklahoma,45
2020-11-16,44,Rhode Island,29
2020-08-25,09,Connecticut,12
2020-08-14,23,Maine,2
2020-09-20,18,Indiana,65
2020-09-09,49,Utah,28
2020-10-11,28,Mississippi,73
2020-07-21,24,Maryland,68
2020-08-25,42,Pennsylvania,83
2020-09-21,15,Hawaii,16
2020-10-19,24,Maryland,74
2020-10-18,23,Maine,0
2020-11-01,45,South Carolina,73
2020-09-07,33,New Hampshire,2
2020-09-16,16,Idaho,12
2020-07-15,36,New York,68
2020-08-07,02,Alaska,5
2020-08-22,04,Arizona,84
2020-11-06,10,Delaware,16
2020-11-21,35,New Mexico,108
2020-07-15,25,Massachusetts,33
2020-08-03,04,Arizona,121
2020-08-25,48,Texas,517
2020-09-01,13,Georgia,253
2020-11-03,55,Wisconsin,393
2020-10-23,21,Kentucky,268
2020-12-05,51,Virginia,192
2020-08-13,28,Mississippi,179
2020-11-26,51,Virginia,147
2020-08-21,06,California,495
2020-08-29,32,Nevada,63
2020-10-03,55,Wisconsin,164
2020-11-22,23,Maine,13
2020-11-25,28,Mississippi,132
2020-08-20,47,Tennessee,111
2020-11-17,78,Virgin Islands,0
2020-09-26,28,Mississippi,55
2020-11-02,25,Massachusetts,64
2020-10-03,39,Ohio,126
2020-07-25,40,Oklahoma,50
2020-08-18,47,Tennessee,113
2020-06-27,36,New York,0
2020-11-25,50,Vermont,1
2020-07-25,36,New York,72
2020-11-19,08,Colorado,281
2020-10-15,13,Georgia,260
2020-08-10,51,Virginia,60
2020-08-12,27,Minnesota,42
2020-09-28,36,New York,115
2020-11-23,56,Wyoming,45
2020-11-07,33,New Hampshire,7
2020-12-04,10,Delaware,70
2020-07-17,02,Alaska,4
2020-07-23,12,Florida,840
2020-10-13,56,Wyoming,20
2020-10-04,37,North Carolina,116
2020-11-05,09,Connecticut,67
2020-08-10,39,Ohio,73
2020-07-14,01,Alabama,161
2020-06-04,44,Rhode Island,0
2020-08-22,44,Rhode Island,7
2020-11-23,05,Arkansas,164
2020-10-30,54,West Virginia,28
2020-09-20,08,Colorado,28
2020-08-01,04,Arizona,125
2020-05-29,44,Rhode Island,0
2020-08-05,06,California,727
2020-08-06,42,Pennsylvania,104
2020-09-14,19,Iowa,47
2020-10-21,13,Georgia,314
2020-08-28,49,Utah,26
2020-06-03,44,Rhode Island,0
2020-08-16,46,South Dakota,18
2020-11-16,20,Kansas,185
2020-08-23,02,Alaska,3
2020-09-30,11,District of Columbia,16
2020-08-22,39,Ohio,89
2020-11-30,38,North Dakota,49
2020-07-25,11,District of Columbia,45
2020-09-05,72,Puerto Rico,9
2020-08-09,13,Georgia,174
2020-09-23,46,South Dakota,45
2020-08-07,41,Oregon,18
2020-12-05,20,Kansas,146
2020-11-15,10,Delaware,19
2020-07-27,02,Alaska,2
2020-08-28,01,Alabama,113
2020-09-24,29,Missouri,130
2020-09-12,40,Oklahoma,99
2020-10-08,40,Oklahoma,180
2020-11-19,26,Michigan,505
2020-10-16,12,Florida,284
2020-08-31,39,Ohio,113
2020-07-22,01,Alabama,153
2020-08-13,11,District of Columbia,15
2020-09-03,09,Connecticut,10
2020-07-28,46,South Dakota,6
2020-11-22,17,Illinois,615
2020-11-30,18,Indiana,431
2020-10-10,11,District of Columbia,12
2020-11-05,25,Massachusetts,91
2020-10-22,45,South Carolina,77
2020-08-31,23,Maine,3
2020-08-26,32,Nevada,45
2020-11-14,45,South Carolina,76
2020-08-17,72,Puerto Rico,33
2020-11-12,06,California,545
2020-12-03,46,South Dakota,51
2020-10-28,48,Texas,851
2020-09-16,33,New Hampshire,1
2020-07-29,51,Virginia,46
2020-11-03,49,Utah,69
2020-09-03,10,Delaware,10
2020-08-24,21,Kentucky,287
2020-11-09,24,Maryland,130
2020-08-26,48,Texas,520
2020-11-22,20,Kansas,160
2020-09-14,22,Louisiana,92
2020-10-08,09,Connecticut,13
2020-08-03,78,Virgin Islands,0
2020-10-25,21,Kentucky,196
2020-09-08,11,District of Columbia,13
2020-11-19,41,Oregon,40
2020-10-06,35,New Mexico,26
2020-11-28,45,South Carolina,96
2020-08-03,27,Minnesota,25
2020-11-17,18,Indiana,347
2020-12-04,44,Rhode Island,38
2020-11-06,37,North Carolina,150
2020-10-26,23,Maine,3
2020-05-30,44,Rhode Island,0
2020-07-28,13,Georgia,242
2020-10-29,53,Washington,58
2020-09-23,32,Nevada,48
2020-11-05,16,Idaho,45
2020-10-05,28,Mississippi,108
2020-10-18,46,South Dakota,48
2020-11-29,11,District of Columbia,23
2020-08-24,42,Pennsylvania,82
2020-09-26,46,South Dakota,37
2020-09-03,25,Massachusetts,26
2020-09-04,48,Texas,469
2020-08-07,08,Colorado,56
2020-08-19,26,Michigan,43
2020-11-04,05,Arkansas,99
2020-06-01,44,Rhode Island,0
2020-09-24,18,Indiana,85
2020-07-23,05,Arkansas,65
2020-08-30,38,North Dakota,11
2020-07-28,31,Nebraska,4
2020-08-15,09,Connecticut,5
2020-09-11,37,North Carolina,79
2020-09-27,02,Alaska,4
2020-10-15,37,North Carolina,148
2020-10-30,34,New Jersey,138
2020-11-18,54,West Virginia,55
2020-11-12,34,New Jersey,302
2020-08-24,27,Minnesota,34
2020-07-30,44,Rhode Island,7
2020-10-01,18,Indiana,81
2020-09-17,15,Hawaii,59
2020-09-01,41,Oregon,8
2020-08-22,28,Mississippi,76
2020-05-24,36,New York,0
2020-07-16,30,Montana,7
2020-10-07,02,Alaska,8
2020-09-22,28,Mississippi,63
2020-11-22,50,Vermont,3
2020-08-15,46,South Dakota,10
2020-07-26,78,Virgin Islands,1
2020-08-23,12,Florida,434
2020-10-16,30,Montana,57
2020-10-19,28,Mississippi,122
2020-11-10,45,South Carolina,66
2020-09-11,13,Georgia,718
2020-10-06,51,Virginia,73
2020-09-09,38,North Dakota,6
2020-08-20,50,Vermont,0
2020-10-25,02,Alaska,10
2020-07-18,44,Rhode Island,0
2020-09-16,49,Utah,34
2020-09-12,18,Indiana,65
2020-11-02,31,Nebraska,117
2020-10-13,13,Georgia,286
2020-10-06,37,North Carolina,148
2020-07-20,39,Ohio,136
2020-09-07,39,Ohio,72
2020-05-21,28,Mississippi,0
2020-11-02,05,Arkansas,97
2020-10-21,24,Maryland,70
2020-09-25,23,Maine,0
2020-11-12,51,Virginia,133
2020-09-04,20,Kansas,48
2020-09-03,33,New Hampshire,4
2020-10-09,39,Ohio,199
2020-10-22,56,Wyoming,12
2020-09-03,44,Rhode Island,3
2020-10-15,18,Indiana,156
2020-09-23,01,Alabama,117
2020-09-14,31,Nebraska,45
2020-08-05,16,Idaho,21
2020-09-01,46,South Dakota,20
2020-11-07,49,Utah,74
2020-07-15,41,Oregon,14
2020-09-15,31,Nebraska,17
2020-09-09,21,Kentucky,439
2020-05-28,36,New York,0
2020-07-02,28,Mississippi,0
2020-07-17,40,Oklahoma,50
2020-09-28,05,Arkansas,81
2020-11-28,40,Oklahoma,323
2020-11-12,12,Florida,535
2020-10-13,72,Puerto Rico,24
2020-08-03,26,Michigan,36
2020-11-08,54,West Virginia,29
2020-10-26,42,Pennsylvania,178
2020-07-15,08,Colorado,37
2020-12-01,53,Washington,96
2020-09-10,32,Nevada,41
2020-07-25,06,California,716
2020-11-15,40,Oklahoma,262
2020-11-30,47,Tennessee,328
2020-10-12,29,Missouri,192
2020-10-12,22,Louisiana,148
2020-08-18,15,Hawaii,24
2020-09-02,36,New York,76
2020-07-11,72,Puerto Rico,0
2020-08-07,26,Michigan,43
2020-07-22,22,Louisiana,221
2020-10-13,24,Maryland,60
2020-08-12,53,Washington,24
2020-07-07,36,New York,0
2020-11-17,41,Oregon,69
2020-10-16,41,Oregon,14
2020-10-16,06,California,344
2020-11-03,16,Idaho,37
2020-07-14,42,Pennsylvania,42
2020-10-10,53,Washington,30
2020-10-08,06,California,335
2020-10-15,46,South Dakota,51
2020-12-05,50,Vermont,3
2020-11-16,48,Texas,1284
2020-08-20,15,Hawaii,46
2020-11-07,16,Idaho,54
2020-08-15,21,Kentucky,158
2020-09-13,10,Delaware,5
2020-10-18,27,Minnesota,74
2020-05-27,44,Rhode Island,0
2020-08-07,37,North Carolina,149
2020-10-05,15,Hawaii,17
2020-07-19,25,Massachusetts,19
2020-09-13,40,Oklahoma,76
2020-10-01,01,Alabama,106
2020-09-11,18,Indiana,64
2020-07-29,45,South Carolina,170
2020-09-15,25,Massachusetts,31
2020-08-28,16,Idaho,17
2020-08-29,72,Puerto Rico,22
2020-08-19,45,South Carolina,99
2020-08-09,29,Missouri,49
2020-08-25,27,Minnesota,36
2020-12-04,19,Iowa,147
2020-09-28,40,Oklahoma,135
2020-07-31,31,Nebraska,0
2020-09-10,01,Alabama,125
2020-09-15,54,West Virginia,23
2020-09-14,55,Wisconsin,67
2020-12-02,42,Pennsylvania,718
2020-11-23,39,Ohio,755
2020-09-17,54,West Virginia,17
2020-11-21,78,Virgin Islands,0
2020-10-27,27,Minnesota,126
2020-09-19,12,Florida,261
2020-09-04,37,North Carolina,133
2020-08-10,45,South Carolina,88
2020-11-02,72,Puerto Rico,13
2020-10-29,29,Missouri,196
2020-08-25,19,Iowa,41
2020-11-03,22,Louisiana,108
2020-09-22,20,Kansas,48
2020-07-27,40,Oklahoma,72
2020-07-14,23,Maine,1
2020-07-21,01,Alabama,122
2020-07-17,25,Massachusetts,21
2020-08-14,49,Utah,23
2020-08-25,13,Georgia,231
2020-08-24,09,Connecticut,9
2020-10-25,53,Washington,30
2020-10-20,17,Illinois,284
2020-10-04,21,Kentucky,601
2020-08-19,08,Colorado,27
2020-11-09,56,Wyoming,26
2020-07-18,11,District of Columbia,6
2020-09-17,01,Alabama,131
2020-10-26,47,Tennessee,205
2020-09-24,02,Alaska,8
2020-09-23,17,Illinois,108
2020-11-01,12,Florida,364
2020-11-11,30,Montana,72
2020-11-08,25,Massachusetts,72
2020-09-27,35,New Mexico,11
2020-11-05,49,Utah,66
2020-10-08,42,Pennsylvania,101
2020-10-16,40,Oklahoma,186
2020-10-05,42,Pennsylvania,95
2020-10-04,51,Virginia,61
2020-09-25,30,Montana,46
2020-12-02,20,Kansas,164
2020-10-09,44,Rhode Island,6
2020-10-11,04,Arizona,61
2020-08-04,29,Missouri,59
2020-12-02,23,Maine,18
2020-08-14,51,Virginia,94
2020-11-29,15,Hawaii,6
2020-11-13,24,Maryland,137
2020-10-16,50,Vermont,0
2020-07-28,24,Maryland,61
2020-11-13,22,Louisiana,121
2020-11-27,18,Indiana,402
2020-09-02,34,New Jersey,15
2020-09-26,13,Georgia,133
2020-09-21,47,Tennessee,128
2020-12-05,17,Illinois,452
2020-07-24,01,Alabama,140
2020-07-22,32,Nevada,0
2020-09-21,30,Montana,28
2020-07-16,44,Rhode Island,1
2020-08-06,09,Connecticut,11
2020-11-16,31,Nebraska,148
2020-11-24,02,Alaska,30
2020-11-29,55,Wisconsin,362
2020-09-29,01,Alabama,101
2020-08-16,37,North Carolina,81
2020-08-13,53,Washington,39
2020-11-22,30,Montana,65
2020-10-03,04,Arizona,61
2020-08-19,37,North Carolina,110
2020-09-11,46,South Dakota,27
2020-07-18,23,Maine,1
2020-08-23,45,South Carolina,83
2020-10-06,24,Maryland,66
2020-09-17,32,Nevada,31
2020-11-26,27,Minnesota,169
2020-10-31,19,Iowa,115
2020-08-28,37,North Carolina,469
2020-11-20,47,Tennessee,277
2020-07-14,32,Nevada,1
2020-11-02,36,New York,201
2020-10-01,38,North Dakota,27
2020-10-09,04,Arizona,81
2020-10-21,46,South Dakota,78
2020-09-07,53,Washington,35
2020-06-08,28,Mississippi,0
2020-06-22,44,Rhode Island,0
2020-09-28,53,Washington,19
2020-11-12,45,South Carolina,77
2020-08-15,13,Georgia,316
2020-11-12,17,Illinois,609
2020-08-05,49,Utah,37
2020-07-24,49,Utah,27
2020-09-18,12,Florida,307
2020-11-27,41,Oregon,66
2020-09-24,08,Colorado,30
2020-08-23,51,Virginia,57
2020-07-16,18,Indiana,52
2020-08-09,46,South Dakota,14
2020-10-22,04,Arizona,111
2020-10-24,50,Vermont,1
2020-08-05,44,Rhode Island,7
2020-09-02,51,Virginia,85
2020-12-03,25,Massachusetts,191
2020-09-25,40,Oklahoma,109
2020-08-12,38,North Dakota,9
2020-10-25,48,Texas,722
2020-10-29,21,Kentucky,278
2020-10-26,09,Connecticut,47
2020-07-27,23,Maine,6
2020-08-30,15,Hawaii,34
2020-08-29,11,District of Columbia,11
2020-08-27,11,District of Columbia,16
2020-08-14,06,California,635
2020-09-25,12,Florida,266
2020-11-11,47,Tennessee,264
2020-11-01,30,Montana,62
2020-11-02,19,Iowa,166
2020-10-08,54,West Virginia,21
2020-09-14,04,Arizona,61
2020-08-08,47,Tennessee,113
2020-11-29,22,Louisiana,179
2020-10-31,48,Texas,796
2020-09-30,48,Texas,457
2020-08-11,29,Missouri,55
2020-09-24,13,Georgia,173
2020-11-15,27,Minnesota,217
2020-08-23,31,Nebraska,12
2020-08-30,12,Florida,350
2020-11-27,48,Texas,1119
2020-11-25,48,Texas,1145
2020-09-19,53,Washington,22
2020-08-02,30,Montana,15
2020-11-04,16,Idaho,48
2020-10-23,45,South Carolina,64
2020-08-08,06,California,641
2020-11-07,56,Wyoming,28
2020-09-02,21,Kentucky,170
2020-10-16,53,Washington,32
2020-08-06,23,Maine,4
2020-07-15,05,Arkansas,53
2020-10-20,51,Virginia,77
2020-09-17,56,Wyoming,4
2020-11-18,50,Vermont,3
2020-10-19,56,Wyoming,31
2020-10-17,02,Alaska,3
2020-09-24,31,Nebraska,15
2020-10-12,72,Puerto Rico,14
2020-11-20,15,Hawaii,6
2020-09-06,38,North Dakota,7
2020-09-03,54,West Virginia,14
2020-09-28,21,Kentucky,167
2020-11-04,36,New York,288
2020-10-02,22,Louisiana,61
2020-09-29,15,Hawaii,28
2020-09-06,12,Florida,283
2020-10-03,22,Louisiana,56
2020-10-04,45,South Carolina,66
2020-10-07,49,Utah,46
2020-09-07,22,Louisiana,104
2020-10-28,38,North Dakota,50
2020-07-20,35,New Mexico,23
2020-07-24,27,Minnesota,17
2020-11-29,72,Puerto Rico,210
2020-08-11,12,Florida,582
2020-07-27,53,Washington,26
2020-11-14,18,Indiana,388
2020-08-21,22,Louisiana,120
2020-08-08,23,Maine,4
2020-09-19,36,New York,67
2020-11-06,44,Rhode Island,20
2020-11-11,15,Hawaii,6
2020-11-03,44,Rhode Island,18
2020-11-13,55,Wisconsin,513
2020-07-19,31,Nebraska,1
2020-08-25,46,South Dakota,18
2020-10-09,22,Louisiana,74
2020-10-08,25,Massachusetts,52
2020-09-24,39,Ohio,104
2020-08-10,04,Arizona,114
2020-08-31,20,Kansas,39
2020-11-10,12,Florida,487
2020-11-23,08,Colorado,314
2020-09-25,06,California,332
2020-09-05,55,Wisconsin,66
2020-07-26,15,Hawaii,11
2020-08-01,39,Ohio,59
2020-08-30,47,Tennessee,86
2020-10-20,38,North Dakota,46
2020-07-20,04,Arizona,275
2020-08-28,38,North Dakota,9
2020-11-13,56,Wyoming,33
2020-09-01,28,Mississippi,90
2020-09-18,38,North Dakota,7
2020-09-26,04,Arizona,47
2020-10-22,24,Maryland,59
2020-11-25,19,Iowa,180
2020-11-18,06,California,722
2020-12-05,31,Nebraska,65
2020-10-16,27,Minnesota,75
2020-10-28,44,Rhode Island,11
2020-11-09,29,Missouri,317
2020-08-27,21,Kentucky,325
2020-11-10,34,New Jersey,247
2020-06-21,44,Rhode Island,0
2020-10-24,25,Massachusetts,57
2020-08-30,06,California,370
2020-08-06,46,South Dakota,6
2020-08-29,19,Iowa,35
2020-10-30,29,Missouri,206
2020-10-11,34,New Jersey,55
2020-07-31,16,Idaho,13
2020-08-02,27,Minnesota,28
2020-08-15,15,Hawaii,14
2020-08-01,23,Maine,5
2020-09-27,42,Pennsylvania,61
2020-08-11,42,Pennsylvania,73
2020-10-21,29,Missouri,156
2020-10-01,45,South Carolina,55
2020-10-19,11,District of Columbia,12
2020-08-06,02,Alaska,5
2020-11-21,02,Alaska,24
2020-07-18,48,Texas,757
2020-11-06,06,California,431
2020-09-06,33,New Hampshire,1
2020-11-02,18,Indiana,182
2020-10-08,34,New Jersey,66
2020-11-29,20,Kansas,150
2020-08-16,21,Kentucky,135
2020-08-08,38,North Dakota,17
2020-07-30,72,Puerto Rico,17
2020-09-20,37,North Carolina,82
2020-07-18,36,New York,25
2020-10-31,45,South Carolina,41
2020-08-02,56,Wyoming,7
2020-11-01,49,Utah,57
2020-07-12,72,Puerto Rico,0
2020-09-28,51,Virginia,63
2020-11-12,40,Oklahoma,267
2020-08-20,05,Arkansas,67
2020-05-21,44,Rhode Island,0
2020-09-03,38,North Dakota,8
2020-07-20,18,Indiana,33
2020-08-02,09,Connecticut,7
2020-10-13,37,North Carolina,146
2020-07-28,11,District of Columbia,9
2020-10-18,19,Iowa,71
2020-09-22,51,Virginia,61
2020-10-27,48,Texas,807
2020-10-02,23,Maine,0
2020-08-13,31,Nebraska,14
2020-11-22,19,Iowa,170
2020-08-21,10,Delaware,14
2020-09-24,15,Hawaii,50
2020-08-19,13,Georgia,271
2020-08-29,37,North Carolina,491
2020-11-14,30,Montana,82
2020-10-08,50,Vermont,0
2020-10-21,72,Puerto Rico,132
2020-09-19,55,Wisconsin,66
2020-10-10,26,Michigan,82
2020-11-07,55,Wisconsin,419
2020-10-29,22,Louisiana,77
2020-07-09,26,Michigan,0
2020-11-23,22,Louisiana,185
2020-11-02,54,West Virginia,30
2020-07-23,55,Wisconsin,43
2020-10-01,51,Virginia,69
2020-11-16,17,Illinois,680
2020-07-17,44,Rhode Island,6
2020-07-16,56,Wyoming,3
2020-07-30,21,Kentucky,143
2020-08-08,29,Missouri,60
2020-11-03,06,California,400
2020-10-22,49,Utah,37
2020-08-27,49,Utah,22
2020-08-09,09,Connecticut,11
2020-11-24,38,North Dakota,52
2020-09-09,15,Hawaii,34
2020-08-03,37,North Carolina,153
2020-07-20,30,Montana,16
2020-08-08,12,Florida,556
2020-09-10,54,West Virginia,8
2020-07-18,72,Puerto Rico,1
2020-09-03,49,Utah,21
2020-09-13,39,Ohio,89
2020-07-22,45,South Carolina,159
2020-07-31,46,South Dakota,3
2020-10-19,55,Wisconsin,305
2020-09-16,06,California,321
2020-08-14,11,District of Columbia,11
2020-10-03,18,Indiana,92
2020-08-22,51,Virginia,40
2020-08-29,48,Texas,438
2020-07-25,20,Kansas,24
2020-08-07,11,District of Columbia,17
2020-11-12,02,Alaska,16
2020-09-12,36,New York,75
2020-12-03,51,Virginia,190
2020-08-04,08,Colorado,55
2020-08-05,15,Hawaii,21
2020-11-11,13,Georgia,378
2020-10-10,08,Colorado,57
2020-11-10,30,Montana,81
2020-10-24,54,West Virginia,25
2020-09-11,04,Arizona,42
2020-07-15,44,Rhode Island,1
2020-09-07,31,Nebraska,10
2020-08-24,47,Tennessee,112
2020-10-22,27,Minnesota,113
2020-07-15,06,California,575
2020-11-24,18,Indiana,391
2020-10-30,49,Utah,65
2020-10-13,35,New Mexico,19
2020-10-26,27,Minnesota,117
2020-11-08,56,Wyoming,33
2020-10-29,12,Florida,590
2020-10-23,72,Puerto Rico,30
2020-07-19,26,Michigan,19
2020-11-16,47,Tennessee,277
2020-10-15,09,Connecticut,30
2020-09-19,27,Minnesota,38
2020-06-01,36,New York,0
2020-09-02,11,District of Columbia,11
2020-11-07,24,Maryland,103
2020-08-11,47,Tennessee,135
2020-08-10,13,Georgia,214
2020-10-18,32,Nevada,50
2020-11-19,17,Illinois,680
2020-08-21,16,Idaho,18
2020-08-25,49,Utah,29
2020-11-03,54,West Virginia,28
2020-12-05,12,Florida,590
2020-07-23,09,Connecticut,7
2020-08-18,33,New Hampshire,29
2020-09-18,11,District of Columbia,12
2020-09-20,20,Kansas,43
2020-09-03,01,Alabama,120
2020-10-06,46,South Dakota,53
2020-07-19,08,Colorado,41
2020-09-11,34,New Jersey,33
2020-11-09,78,Virgin Islands,0
2020-07-04,23,Maine,0
2020-10-03,78,Virgin Islands,0
2020-11-07,22,Louisiana,87
2020-07-21,44,Rhode Island,4
2020-11-22,40,Oklahoma,303
2020-09-13,33,New Hampshire,0
2020-12-04,21,Kentucky,449
2020-09-17,51,Virginia,64
2020-09-17,16,Idaho,17
2020-11-06,51,Virginia,99
2020-12-02,17,Illinois,588
2020-11-15,35,New Mexico,113
