timezero,unit,target,value
2021-06-01,US,9 wk ahead cum death,613029
2021-06-05,US,9 wk ahead cum death,613029
2021-06-02,US,9 wk ahead cum death,613029
2021-06-06,US,9 wk ahead cum death,613029
2021-06-03,39,9 wk ahead cum death,20778
2021-06-07,39,9 wk ahead cum death,20778
2021-06-01,39,9 wk ahead cum death,20778
2021-06-05,39,9 wk ahead cum death,20778
2021-06-02,39,9 wk ahead cum death,20778
2021-06-06,39,9 wk ahead cum death,20778
2021-05-31,US,10 wk ahead cum death,613029
2021-05-25,US,10 wk ahead cum death,613029
2021-05-26,US,10 wk ahead cum death,613029
2021-05-29,US,10 wk ahead cum death,613029
2021-05-30,US,10 wk ahead cum death,613029
2021-05-28,US,10 wk ahead cum death,613029
2021-05-27,US,10 wk ahead cum death,613029
2021-05-31,39,10 wk ahead cum death,20778
2021-05-25,39,10 wk ahead cum death,20778
2021-05-26,39,10 wk ahead cum death,20778
2021-05-29,39,10 wk ahead cum death,20778
2021-05-30,39,10 wk ahead cum death,20778
2021-05-28,39,10 wk ahead cum death,20778
2021-05-27,39,10 wk ahead cum death,20778
2021-05-19,39,11 wk ahead cum death,20778
2021-05-21,39,11 wk ahead cum death,20778
2021-05-23,39,11 wk ahead cum death,20778
2021-05-20,39,11 wk ahead cum death,20778
2021-05-24,39,11 wk ahead cum death,20778
2021-05-22,39,11 wk ahead cum death,20778
2021-05-19,US,11 wk ahead cum death,613029
2021-05-21,US,11 wk ahead cum death,613029
2021-05-23,US,11 wk ahead cum death,613029
2021-05-20,US,11 wk ahead cum death,613029
2021-05-24,US,11 wk ahead cum death,613029
2021-05-22,US,11 wk ahead cum death,613029
2021-05-15,US,12 wk ahead cum death,613029
2021-05-12,US,12 wk ahead cum death,613029
2021-05-11,US,12 wk ahead cum death,613029
2021-05-13,US,12 wk ahead cum death,613029
2021-05-14,US,12 wk ahead cum death,613029
2021-05-17,US,12 wk ahead cum death,613029
2021-05-16,US,12 wk ahead cum death,613029
2021-05-15,39,12 wk ahead cum death,20778
2021-05-12,39,12 wk ahead cum death,20778
2021-05-11,39,12 wk ahead cum death,20778
2021-05-13,39,12 wk ahead cum death,20778
2021-05-14,39,12 wk ahead cum death,20778
2021-05-17,39,12 wk ahead cum death,20778
2021-05-16,39,12 wk ahead cum death,20778
2021-05-06,US,13 wk ahead cum death,613029
2021-05-08,US,13 wk ahead cum death,613029
2021-05-05,US,13 wk ahead cum death,613029
2021-05-09,US,13 wk ahead cum death,613029
2021-05-10,US,13 wk ahead cum death,613029
2021-05-07,US,13 wk ahead cum death,613029
2021-05-04,US,13 wk ahead cum death,613029
2021-05-06,39,13 wk ahead cum death,20778
2021-05-08,39,13 wk ahead cum death,20778
2021-05-05,39,13 wk ahead cum death,20778
2021-05-09,39,13 wk ahead cum death,20778
2021-05-10,39,13 wk ahead cum death,20778
2021-05-07,39,13 wk ahead cum death,20778
2021-05-04,39,13 wk ahead cum death,20778
2021-04-29,US,14 wk ahead cum death,613029
2021-04-28,US,14 wk ahead cum death,613029
2021-05-02,US,14 wk ahead cum death,613029
2021-05-03,US,14 wk ahead cum death,613029
2021-05-01,US,14 wk ahead cum death,613029
2021-04-30,US,14 wk ahead cum death,613029
2021-04-27,US,14 wk ahead cum death,613029
2021-04-29,39,14 wk ahead cum death,20778
2021-04-28,39,14 wk ahead cum death,20778
2021-05-02,39,14 wk ahead cum death,20778
2021-05-03,39,14 wk ahead cum death,20778
2021-05-01,39,14 wk ahead cum death,20778
2021-04-30,39,14 wk ahead cum death,20778
2021-04-27,39,14 wk ahead cum death,20778
2021-04-20,US,15 wk ahead cum death,613029
2021-04-21,US,15 wk ahead cum death,613029
2021-04-24,US,15 wk ahead cum death,613029
2021-04-23,US,15 wk ahead cum death,613029
2021-04-26,US,15 wk ahead cum death,613029
2021-04-22,US,15 wk ahead cum death,613029
2021-04-25,US,15 wk ahead cum death,613029
2021-04-20,39,15 wk ahead cum death,20778
2021-04-21,39,15 wk ahead cum death,20778
2021-04-24,39,15 wk ahead cum death,20778
2021-04-23,39,15 wk ahead cum death,20778
2021-04-26,39,15 wk ahead cum death,20778
2021-04-22,39,15 wk ahead cum death,20778
2021-04-25,39,15 wk ahead cum death,20778
2021-04-15,39,16 wk ahead cum death,20778
2021-04-18,39,16 wk ahead cum death,20778
2021-04-17,39,16 wk ahead cum death,20778
2021-04-14,39,16 wk ahead cum death,20778
2021-04-16,39,16 wk ahead cum death,20778
2021-04-19,39,16 wk ahead cum death,20778
2021-04-13,39,16 wk ahead cum death,20778
2021-04-15,US,16 wk ahead cum death,613029
2021-04-18,US,16 wk ahead cum death,613029
2021-04-17,US,16 wk ahead cum death,613029
2021-04-14,US,16 wk ahead cum death,613029
2021-04-16,US,16 wk ahead cum death,613029
2021-04-19,US,16 wk ahead cum death,613029
2021-04-13,US,16 wk ahead cum death,613029
2021-04-12,US,17 wk ahead cum death,613029
2021-04-10,US,17 wk ahead cum death,613029
2021-04-08,US,17 wk ahead cum death,613029
2021-04-11,US,17 wk ahead cum death,613029
2021-04-12,39,17 wk ahead cum death,20778
2021-04-10,39,17 wk ahead cum death,20778
2021-04-08,39,17 wk ahead cum death,20778
2021-04-11,39,17 wk ahead cum death,20778
2021-04-01,US,18 wk ahead cum death,613029
2021-03-31,US,18 wk ahead cum death,613029
2021-04-02,US,18 wk ahead cum death,613029
2021-03-30,US,18 wk ahead cum death,613029
2021-04-03,US,18 wk ahead cum death,613029
2021-04-04,US,18 wk ahead cum death,613029
2021-04-05,US,18 wk ahead cum death,613029
2021-04-01,39,18 wk ahead cum death,20778
2021-03-31,39,18 wk ahead cum death,20778
2021-04-02,39,18 wk ahead cum death,20778
2021-03-30,39,18 wk ahead cum death,20778
2021-04-03,39,18 wk ahead cum death,20778
2021-04-04,39,18 wk ahead cum death,20778
2021-04-05,39,18 wk ahead cum death,20778
2021-03-29,39,19 wk ahead cum death,20778
2021-03-25,39,19 wk ahead cum death,20778
2021-03-28,39,19 wk ahead cum death,20778
2021-03-24,39,19 wk ahead cum death,20778
2021-03-26,39,19 wk ahead cum death,20778
2021-03-27,39,19 wk ahead cum death,20778
2021-03-29,US,19 wk ahead cum death,613029
2021-03-25,US,19 wk ahead cum death,613029
2021-03-28,US,19 wk ahead cum death,613029
2021-03-24,US,19 wk ahead cum death,613029
2021-03-26,US,19 wk ahead cum death,613029
2021-03-27,US,19 wk ahead cum death,613029
2021-03-18,39,20 wk ahead cum death,20778
2021-03-22,39,20 wk ahead cum death,20778
2021-03-21,39,20 wk ahead cum death,20778
2021-03-17,39,20 wk ahead cum death,20778
2021-03-20,39,20 wk ahead cum death,20778
2021-03-19,39,20 wk ahead cum death,20778
2021-03-18,US,20 wk ahead cum death,613029
2021-03-22,US,20 wk ahead cum death,613029
2021-03-21,US,20 wk ahead cum death,613029
2021-03-17,US,20 wk ahead cum death,613029
2021-03-20,US,20 wk ahead cum death,613029
2021-03-19,US,20 wk ahead cum death,613029
2021-08-05,US,1 wk ahead cum death,617644
2021-08-08,US,1 wk ahead cum death,617644
2021-08-07,US,1 wk ahead cum death,617644
2021-08-03,US,1 wk ahead cum death,617644
2021-08-09,US,1 wk ahead cum death,617644
2021-08-05,39,1 wk ahead cum death,20902
2021-08-08,39,1 wk ahead cum death,20902
2021-08-07,39,1 wk ahead cum death,20902
2021-08-03,39,1 wk ahead cum death,20902
2021-08-09,39,1 wk ahead cum death,20902
2021-08-01,US,2 wk ahead cum death,617644
2021-07-30,US,2 wk ahead cum death,617644
2021-08-02,US,2 wk ahead cum death,617644
2021-07-31,US,2 wk ahead cum death,617644
2021-08-01,39,2 wk ahead cum death,20902
2021-07-30,39,2 wk ahead cum death,20902
2021-08-02,39,2 wk ahead cum death,20902
2021-07-31,39,2 wk ahead cum death,20902
2021-07-26,39,3 wk ahead cum death,20902
2021-07-21,39,3 wk ahead cum death,20902
2021-07-24,39,3 wk ahead cum death,20902
2021-07-22,39,3 wk ahead cum death,20902
2021-07-25,39,3 wk ahead cum death,20902
2021-07-23,39,3 wk ahead cum death,20902
2021-07-20,39,3 wk ahead cum death,20902
2021-07-26,US,3 wk ahead cum death,617644
2021-07-21,US,3 wk ahead cum death,617644
2021-07-24,US,3 wk ahead cum death,617644
2021-07-22,US,3 wk ahead cum death,617644
2021-07-25,US,3 wk ahead cum death,617644
2021-07-23,US,3 wk ahead cum death,617644
2021-07-20,US,3 wk ahead cum death,617644
2021-07-15,39,4 wk ahead cum death,20902
2021-07-13,39,4 wk ahead cum death,20902
2021-07-14,39,4 wk ahead cum death,20902
2021-07-18,39,4 wk ahead cum death,20902
2021-07-16,39,4 wk ahead cum death,20902
2021-07-17,39,4 wk ahead cum death,20902
2021-07-19,39,4 wk ahead cum death,20902
2021-07-15,US,4 wk ahead cum death,617644
2021-07-13,US,4 wk ahead cum death,617644
2021-07-14,US,4 wk ahead cum death,617644
2021-07-18,US,4 wk ahead cum death,617644
2021-07-16,US,4 wk ahead cum death,617644
2021-07-17,US,4 wk ahead cum death,617644
2021-07-19,US,4 wk ahead cum death,617644
2021-07-06,US,5 wk ahead cum death,617644
2021-07-07,US,5 wk ahead cum death,617644
2021-07-12,US,5 wk ahead cum death,617644
2021-07-08,US,5 wk ahead cum death,617644
2021-07-11,US,5 wk ahead cum death,617644
2021-07-06,39,5 wk ahead cum death,20902
2021-07-07,39,5 wk ahead cum death,20902
2021-07-12,39,5 wk ahead cum death,20902
2021-07-08,39,5 wk ahead cum death,20902
2021-07-11,39,5 wk ahead cum death,20902
2021-07-04,US,6 wk ahead cum death,617644
2021-07-03,US,6 wk ahead cum death,617644
2021-07-05,US,6 wk ahead cum death,617644
2021-07-02,US,6 wk ahead cum death,617644
2021-06-29,US,6 wk ahead cum death,617644
2021-07-01,US,6 wk ahead cum death,617644
2021-07-04,39,6 wk ahead cum death,20902
2021-07-03,39,6 wk ahead cum death,20902
2021-07-05,39,6 wk ahead cum death,20902
2021-07-02,39,6 wk ahead cum death,20902
2021-06-29,39,6 wk ahead cum death,20902
2021-07-01,39,6 wk ahead cum death,20902
2021-06-23,39,7 wk ahead cum death,20902
2021-06-28,39,7 wk ahead cum death,20902
2021-06-25,39,7 wk ahead cum death,20902
2021-06-27,39,7 wk ahead cum death,20902
2021-06-24,39,7 wk ahead cum death,20902
2021-06-22,39,7 wk ahead cum death,20902
2021-06-23,US,7 wk ahead cum death,617644
2021-06-28,US,7 wk ahead cum death,617644
2021-06-25,US,7 wk ahead cum death,617644
2021-06-27,US,7 wk ahead cum death,617644
2021-06-24,US,7 wk ahead cum death,617644
2021-06-22,US,7 wk ahead cum death,617644
2021-06-18,US,8 wk ahead cum death,617644
2021-06-21,US,8 wk ahead cum death,617644
2021-06-19,US,8 wk ahead cum death,617644
2021-06-16,US,8 wk ahead cum death,617644
2021-06-20,US,8 wk ahead cum death,617644
2021-06-17,US,8 wk ahead cum death,617644
2021-06-18,39,8 wk ahead cum death,20902
2021-06-21,39,8 wk ahead cum death,20902
2021-06-19,39,8 wk ahead cum death,20902
2021-06-16,39,8 wk ahead cum death,20902
2021-06-20,39,8 wk ahead cum death,20902
2021-06-17,39,8 wk ahead cum death,20902
2021-06-11,US,9 wk ahead cum death,617644
2021-06-09,US,9 wk ahead cum death,617644
2021-06-08,US,9 wk ahead cum death,617644
2021-06-10,US,9 wk ahead cum death,617644
2021-06-14,US,9 wk ahead cum death,617644
2021-06-13,US,9 wk ahead cum death,617644
2021-06-11,39,9 wk ahead cum death,20902
2021-06-09,39,9 wk ahead cum death,20902
2021-06-08,39,9 wk ahead cum death,20902
2021-06-10,39,9 wk ahead cum death,20902
2021-06-14,39,9 wk ahead cum death,20902
2021-06-13,39,9 wk ahead cum death,20902
2021-06-02,39,10 wk ahead cum death,20902
2021-06-06,39,10 wk ahead cum death,20902
2021-06-05,39,10 wk ahead cum death,20902
2021-06-03,39,10 wk ahead cum death,20902
2021-06-01,39,10 wk ahead cum death,20902
2021-06-07,39,10 wk ahead cum death,20902
2021-06-02,US,10 wk ahead cum death,617644
2021-06-06,US,10 wk ahead cum death,617644
2021-06-05,US,10 wk ahead cum death,617644
2021-06-03,US,10 wk ahead cum death,617644
2021-06-01,US,10 wk ahead cum death,617644
2021-06-07,US,10 wk ahead cum death,617644
2021-05-31,39,11 wk ahead cum death,20902
2021-05-29,39,11 wk ahead cum death,20902
2021-05-30,39,11 wk ahead cum death,20902
2021-05-27,39,11 wk ahead cum death,20902
2021-05-28,39,11 wk ahead cum death,20902
2021-05-25,39,11 wk ahead cum death,20902
2021-05-26,39,11 wk ahead cum death,20902
2021-05-31,US,11 wk ahead cum death,617644
2021-05-29,US,11 wk ahead cum death,617644
2021-05-30,US,11 wk ahead cum death,617644
2021-05-27,US,11 wk ahead cum death,617644
2021-05-28,US,11 wk ahead cum death,617644
2021-05-25,US,11 wk ahead cum death,617644
2021-05-26,US,11 wk ahead cum death,617644
2021-05-24,US,12 wk ahead cum death,617644
2021-05-20,US,12 wk ahead cum death,617644
2021-05-23,US,12 wk ahead cum death,617644
2021-05-22,US,12 wk ahead cum death,617644
2021-05-21,US,12 wk ahead cum death,617644
2021-05-19,US,12 wk ahead cum death,617644
2021-05-24,39,12 wk ahead cum death,20902
2021-05-20,39,12 wk ahead cum death,20902
2021-05-23,39,12 wk ahead cum death,20902
2021-05-22,39,12 wk ahead cum death,20902
2021-05-21,39,12 wk ahead cum death,20902
2021-05-19,39,12 wk ahead cum death,20902
2021-05-16,US,13 wk ahead cum death,617644
2021-05-14,US,13 wk ahead cum death,617644
2021-05-15,US,13 wk ahead cum death,617644
2021-05-12,US,13 wk ahead cum death,617644
2021-05-13,US,13 wk ahead cum death,617644
2021-05-17,US,13 wk ahead cum death,617644
2021-05-11,US,13 wk ahead cum death,617644
2021-05-16,39,13 wk ahead cum death,20902
2021-05-14,39,13 wk ahead cum death,20902
2021-05-15,39,13 wk ahead cum death,20902
2021-05-12,39,13 wk ahead cum death,20902
2021-05-13,39,13 wk ahead cum death,20902
2021-05-17,39,13 wk ahead cum death,20902
2021-05-11,39,13 wk ahead cum death,20902
2021-05-06,US,14 wk ahead cum death,617644
2021-05-08,US,14 wk ahead cum death,617644
2021-05-09,US,14 wk ahead cum death,617644
2021-05-07,US,14 wk ahead cum death,617644
2021-05-04,US,14 wk ahead cum death,617644
2021-05-05,US,14 wk ahead cum death,617644
2021-05-10,US,14 wk ahead cum death,617644
2021-05-06,39,14 wk ahead cum death,20902
2021-05-08,39,14 wk ahead cum death,20902
2021-05-09,39,14 wk ahead cum death,20902
2021-05-07,39,14 wk ahead cum death,20902
2021-05-04,39,14 wk ahead cum death,20902
2021-05-05,39,14 wk ahead cum death,20902
2021-05-10,39,14 wk ahead cum death,20902
2021-04-29,US,15 wk ahead cum death,617644
2021-04-27,US,15 wk ahead cum death,617644
2021-04-30,US,15 wk ahead cum death,617644
2021-05-03,US,15 wk ahead cum death,617644
2021-05-01,US,15 wk ahead cum death,617644
2021-05-02,US,15 wk ahead cum death,617644
2021-04-28,US,15 wk ahead cum death,617644
2021-04-29,39,15 wk ahead cum death,20902
2021-04-27,39,15 wk ahead cum death,20902
2021-04-30,39,15 wk ahead cum death,20902
2021-05-03,39,15 wk ahead cum death,20902
2021-05-01,39,15 wk ahead cum death,20902
2021-05-02,39,15 wk ahead cum death,20902
2021-04-28,39,15 wk ahead cum death,20902
2021-04-24,39,16 wk ahead cum death,20902
2021-04-25,39,16 wk ahead cum death,20902
2021-04-22,39,16 wk ahead cum death,20902
2021-04-21,39,16 wk ahead cum death,20902
2021-04-26,39,16 wk ahead cum death,20902
2021-04-23,39,16 wk ahead cum death,20902
2021-04-20,39,16 wk ahead cum death,20902
2021-04-24,US,16 wk ahead cum death,617644
2021-04-25,US,16 wk ahead cum death,617644
2021-04-22,US,16 wk ahead cum death,617644
2021-04-21,US,16 wk ahead cum death,617644
2021-04-26,US,16 wk ahead cum death,617644
2021-04-23,US,16 wk ahead cum death,617644
2021-04-20,US,16 wk ahead cum death,617644
2021-04-13,39,17 wk ahead cum death,20902
2021-04-18,39,17 wk ahead cum death,20902
2021-04-19,39,17 wk ahead cum death,20902
2021-04-16,39,17 wk ahead cum death,20902
2021-04-14,39,17 wk ahead cum death,20902
2021-04-15,39,17 wk ahead cum death,20902
2021-04-17,39,17 wk ahead cum death,20902
2021-04-13,US,17 wk ahead cum death,617644
2021-04-18,US,17 wk ahead cum death,617644
2021-04-19,US,17 wk ahead cum death,617644
2021-04-16,US,17 wk ahead cum death,617644
2021-04-14,US,17 wk ahead cum death,617644
2021-04-15,US,17 wk ahead cum death,617644
2021-04-17,US,17 wk ahead cum death,617644
2021-04-12,39,18 wk ahead cum death,20902
2021-04-10,39,18 wk ahead cum death,20902
2021-04-08,39,18 wk ahead cum death,20902
2021-04-11,39,18 wk ahead cum death,20902
2021-04-12,US,18 wk ahead cum death,617644
2021-04-10,US,18 wk ahead cum death,617644
2021-04-08,US,18 wk ahead cum death,617644
2021-04-11,US,18 wk ahead cum death,617644
2021-04-04,39,19 wk ahead cum death,20902
2021-04-03,39,19 wk ahead cum death,20902
2021-04-05,39,19 wk ahead cum death,20902
2021-04-01,39,19 wk ahead cum death,20902
2021-03-30,39,19 wk ahead cum death,20902
2021-04-02,39,19 wk ahead cum death,20902
2021-03-31,39,19 wk ahead cum death,20902
2021-04-04,US,19 wk ahead cum death,617644
2021-04-03,US,19 wk ahead cum death,617644
2021-04-05,US,19 wk ahead cum death,617644
2021-04-01,US,19 wk ahead cum death,617644
2021-03-30,US,19 wk ahead cum death,617644
2021-04-02,US,19 wk ahead cum death,617644
2021-03-31,US,19 wk ahead cum death,617644
2021-03-26,39,20 wk ahead cum death,20902
2021-03-25,39,20 wk ahead cum death,20902
2021-03-27,39,20 wk ahead cum death,20902
2021-03-28,39,20 wk ahead cum death,20902
2021-03-29,39,20 wk ahead cum death,20902
2021-03-24,39,20 wk ahead cum death,20902
2021-03-26,US,20 wk ahead cum death,617644
2021-03-25,US,20 wk ahead cum death,617644
2021-03-27,US,20 wk ahead cum death,617644
2021-03-28,US,20 wk ahead cum death,617644
2021-03-29,US,20 wk ahead cum death,617644
2021-03-24,US,20 wk ahead cum death,617644
2021-08-15,US,1 wk ahead cum death,624893
2021-08-16,US,1 wk ahead cum death,624893
2021-08-10,US,1 wk ahead cum death,624893
2021-08-11,US,1 wk ahead cum death,624893
2021-08-12,US,1 wk ahead cum death,624893
2021-08-14,US,1 wk ahead cum death,624893
2021-08-15,39,1 wk ahead cum death,21092
2021-08-16,39,1 wk ahead cum death,21092
2021-08-10,39,1 wk ahead cum death,21092
2021-08-11,39,1 wk ahead cum death,21092
2021-08-12,39,1 wk ahead cum death,21092
2021-08-14,39,1 wk ahead cum death,21092
2021-08-05,US,2 wk ahead cum death,624893
2021-08-08,US,2 wk ahead cum death,624893
2021-08-07,US,2 wk ahead cum death,624893
2021-08-09,US,2 wk ahead cum death,624893
2021-08-03,US,2 wk ahead cum death,624893
2021-08-05,39,2 wk ahead cum death,21092
2021-08-08,39,2 wk ahead cum death,21092
2021-08-07,39,2 wk ahead cum death,21092
2021-08-09,39,2 wk ahead cum death,21092
2021-08-03,39,2 wk ahead cum death,21092
2021-08-01,US,3 wk ahead cum death,624893
2021-08-02,US,3 wk ahead cum death,624893
2021-07-30,US,3 wk ahead cum death,624893
2021-07-31,US,3 wk ahead cum death,624893
2021-08-01,39,3 wk ahead cum death,21092
2021-08-02,39,3 wk ahead cum death,21092
2021-07-30,39,3 wk ahead cum death,21092
2021-07-31,39,3 wk ahead cum death,21092
2021-07-24,US,4 wk ahead cum death,624893
2021-07-25,US,4 wk ahead cum death,624893
2021-07-22,US,4 wk ahead cum death,624893
2021-07-23,US,4 wk ahead cum death,624893
2021-07-20,US,4 wk ahead cum death,624893
2021-07-21,US,4 wk ahead cum death,624893
2021-07-26,US,4 wk ahead cum death,624893
2021-07-24,39,4 wk ahead cum death,21092
2021-07-25,39,4 wk ahead cum death,21092
2021-07-22,39,4 wk ahead cum death,21092
2021-07-23,39,4 wk ahead cum death,21092
2021-07-20,39,4 wk ahead cum death,21092
2021-07-21,39,4 wk ahead cum death,21092
2021-07-26,39,4 wk ahead cum death,21092
2021-07-13,US,5 wk ahead cum death,624893
2021-07-17,US,5 wk ahead cum death,624893
2021-07-19,US,5 wk ahead cum death,624893
2021-07-16,US,5 wk ahead cum death,624893
2021-07-18,US,5 wk ahead cum death,624893
2021-07-15,US,5 wk ahead cum death,624893
2021-07-14,US,5 wk ahead cum death,624893
2021-07-13,39,5 wk ahead cum death,21092
2021-07-17,39,5 wk ahead cum death,21092
2021-07-19,39,5 wk ahead cum death,21092
2021-07-16,39,5 wk ahead cum death,21092
2021-07-18,39,5 wk ahead cum death,21092
2021-07-15,39,5 wk ahead cum death,21092
2021-07-14,39,5 wk ahead cum death,21092
2021-07-08,US,6 wk ahead cum death,624893
2021-07-11,US,6 wk ahead cum death,624893
2021-07-06,US,6 wk ahead cum death,624893
2021-07-12,US,6 wk ahead cum death,624893
2021-07-07,US,6 wk ahead cum death,624893
2021-07-08,39,6 wk ahead cum death,21092
2021-07-11,39,6 wk ahead cum death,21092
2021-07-06,39,6 wk ahead cum death,21092
2021-07-12,39,6 wk ahead cum death,21092
2021-07-07,39,6 wk ahead cum death,21092
2021-06-29,US,7 wk ahead cum death,624893
2021-07-02,US,7 wk ahead cum death,624893
2021-07-03,US,7 wk ahead cum death,624893
2021-07-04,US,7 wk ahead cum death,624893
2021-07-05,US,7 wk ahead cum death,624893
2021-07-01,US,7 wk ahead cum death,624893
2021-06-29,39,7 wk ahead cum death,21092
2021-07-02,39,7 wk ahead cum death,21092
2021-07-03,39,7 wk ahead cum death,21092
2021-07-04,39,7 wk ahead cum death,21092
2021-07-05,39,7 wk ahead cum death,21092
2021-07-01,39,7 wk ahead cum death,21092
2021-06-22,US,8 wk ahead cum death,624893
2021-06-23,US,8 wk ahead cum death,624893
2021-06-27,US,8 wk ahead cum death,624893
2021-06-24,US,8 wk ahead cum death,624893
2021-06-28,US,8 wk ahead cum death,624893
2021-06-25,US,8 wk ahead cum death,624893
2021-06-22,39,8 wk ahead cum death,21092
2021-06-23,39,8 wk ahead cum death,21092
2021-06-27,39,8 wk ahead cum death,21092
2021-06-24,39,8 wk ahead cum death,21092
2021-06-28,39,8 wk ahead cum death,21092
2021-06-25,39,8 wk ahead cum death,21092
2021-06-17,US,9 wk ahead cum death,624893
2021-06-20,US,9 wk ahead cum death,624893
2021-06-21,US,9 wk ahead cum death,624893
2021-06-18,US,9 wk ahead cum death,624893
2021-06-19,US,9 wk ahead cum death,624893
2021-06-16,US,9 wk ahead cum death,624893
2021-06-17,39,9 wk ahead cum death,21092
2021-06-20,39,9 wk ahead cum death,21092
2021-06-21,39,9 wk ahead cum death,21092
2021-06-18,39,9 wk ahead cum death,21092
2021-06-19,39,9 wk ahead cum death,21092
2021-06-16,39,9 wk ahead cum death,21092
2021-06-09,39,10 wk ahead cum death,21092
2021-06-14,39,10 wk ahead cum death,21092
2021-06-11,39,10 wk ahead cum death,21092
2021-06-10,39,10 wk ahead cum death,21092
2021-06-13,39,10 wk ahead cum death,21092
2021-06-08,39,10 wk ahead cum death,21092
2021-06-09,US,10 wk ahead cum death,624893
2021-06-14,US,10 wk ahead cum death,624893
2021-06-11,US,10 wk ahead cum death,624893
2021-06-10,US,10 wk ahead cum death,624893
2021-06-13,US,10 wk ahead cum death,624893
2021-06-08,US,10 wk ahead cum death,624893
2021-06-06,39,11 wk ahead cum death,21092
2021-06-07,39,11 wk ahead cum death,21092
2021-06-01,39,11 wk ahead cum death,21092
2021-06-05,39,11 wk ahead cum death,21092
2021-06-02,39,11 wk ahead cum death,21092
2021-06-03,39,11 wk ahead cum death,21092
2021-06-06,US,11 wk ahead cum death,624893
2021-06-07,US,11 wk ahead cum death,624893
2021-06-01,US,11 wk ahead cum death,624893
2021-06-05,US,11 wk ahead cum death,624893
2021-06-02,US,11 wk ahead cum death,624893
2021-06-03,US,11 wk ahead cum death,624893
2021-05-25,39,12 wk ahead cum death,21092
2021-05-27,39,12 wk ahead cum death,21092
2021-05-31,39,12 wk ahead cum death,21092
2021-05-30,39,12 wk ahead cum death,21092
2021-05-26,39,12 wk ahead cum death,21092
2021-05-29,39,12 wk ahead cum death,21092
2021-05-28,39,12 wk ahead cum death,21092
2021-05-25,US,12 wk ahead cum death,624893
2021-05-27,US,12 wk ahead cum death,624893
2021-05-31,US,12 wk ahead cum death,624893
2021-05-30,US,12 wk ahead cum death,624893
2021-05-26,US,12 wk ahead cum death,624893
2021-05-29,US,12 wk ahead cum death,624893
2021-05-28,US,12 wk ahead cum death,624893
2021-05-22,39,13 wk ahead cum death,21092
2021-05-20,39,13 wk ahead cum death,21092
2021-05-21,39,13 wk ahead cum death,21092
2021-05-23,39,13 wk ahead cum death,21092
2021-05-24,39,13 wk ahead cum death,21092
2021-05-19,39,13 wk ahead cum death,21092
2021-05-22,US,13 wk ahead cum death,624893
2021-05-20,US,13 wk ahead cum death,624893
2021-05-21,US,13 wk ahead cum death,624893
2021-05-23,US,13 wk ahead cum death,624893
2021-05-24,US,13 wk ahead cum death,624893
2021-05-19,US,13 wk ahead cum death,624893
2021-05-12,39,14 wk ahead cum death,21092
2021-05-14,39,14 wk ahead cum death,21092
2021-05-15,39,14 wk ahead cum death,21092
2021-05-16,39,14 wk ahead cum death,21092
2021-05-13,39,14 wk ahead cum death,21092
2021-05-17,39,14 wk ahead cum death,21092
2021-05-11,39,14 wk ahead cum death,21092
2021-05-12,US,14 wk ahead cum death,624893
2021-05-14,US,14 wk ahead cum death,624893
2021-05-15,US,14 wk ahead cum death,624893
2021-05-16,US,14 wk ahead cum death,624893
2021-05-13,US,14 wk ahead cum death,624893
2021-05-17,US,14 wk ahead cum death,624893
2021-05-11,US,14 wk ahead cum death,624893
2021-05-04,39,15 wk ahead cum death,21092
2021-05-06,39,15 wk ahead cum death,21092
2021-05-08,39,15 wk ahead cum death,21092
2021-05-05,39,15 wk ahead cum death,21092
2021-05-10,39,15 wk ahead cum death,21092
2021-05-07,39,15 wk ahead cum death,21092
2021-05-09,39,15 wk ahead cum death,21092
2021-05-04,US,15 wk ahead cum death,624893
2021-05-06,US,15 wk ahead cum death,624893
2021-05-08,US,15 wk ahead cum death,624893
2021-05-05,US,15 wk ahead cum death,624893
2021-05-10,US,15 wk ahead cum death,624893
2021-05-07,US,15 wk ahead cum death,624893
2021-05-09,US,15 wk ahead cum death,624893
2021-04-30,39,16 wk ahead cum death,21092
2021-04-27,39,16 wk ahead cum death,21092
2021-05-01,39,16 wk ahead cum death,21092
2021-05-02,39,16 wk ahead cum death,21092
2021-05-03,39,16 wk ahead cum death,21092
2021-04-29,39,16 wk ahead cum death,21092
2021-04-28,39,16 wk ahead cum death,21092
2021-04-30,US,16 wk ahead cum death,624893
2021-04-27,US,16 wk ahead cum death,624893
2021-05-01,US,16 wk ahead cum death,624893
2021-05-02,US,16 wk ahead cum death,624893
2021-05-03,US,16 wk ahead cum death,624893
2021-04-29,US,16 wk ahead cum death,624893
2021-04-28,US,16 wk ahead cum death,624893
2021-04-20,39,17 wk ahead cum death,21092
2021-04-21,39,17 wk ahead cum death,21092
2021-04-24,39,17 wk ahead cum death,21092
2021-04-23,39,17 wk ahead cum death,21092
2021-04-26,39,17 wk ahead cum death,21092
2021-04-22,39,17 wk ahead cum death,21092
2021-04-25,39,17 wk ahead cum death,21092
2021-04-20,US,17 wk ahead cum death,624893
2021-04-21,US,17 wk ahead cum death,624893
2021-04-24,US,17 wk ahead cum death,624893
2021-04-23,US,17 wk ahead cum death,624893
2021-04-26,US,17 wk ahead cum death,624893
2021-04-22,US,17 wk ahead cum death,624893
2021-04-25,US,17 wk ahead cum death,624893
