"target_end_date","location","target","quantile","value","type","forecast_date"
2021-05-22,"04","4 wk ahead inc death",0.975,157.897443280008,"quantile",2021-04-26
2021-05-22,"04","4 wk ahead inc death",0.99,172.964714665129,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.01,5.81782897168441,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.025,6.81529509647728,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.05,7.71090538447633,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.1,9.49504531009579,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.15,10.3188296928811,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.2,10.9995983181603,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.25,11.5637250153239,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.3,12.2093163098267,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.35,12.7969576447756,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.4,13.2897815031095,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.45,13.8247788072306,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.5,18.9384373549951,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.55,24.394130774677,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.6,24.9330982581937,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.65,25.6315039440418,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.7,26.2661599355832,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.75,27.1221345443459,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.8,28.1969995190939,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.85,29.3595548127098,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.9,34.962660343749,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.95,38.1907245163843,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.975,40.8845382366936,"quantile",2021-04-26
2021-05-22,"05","4 wk ahead inc death",0.99,48.9660301342296,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.01,118.569120953651,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.025,135.304848834265,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.05,166.691393676416,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.1,195.77819250544,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.15,215.74719365911,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.2,231.193640762207,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.25,245.308995070666,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.3,258.64322328058,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.35,268.156917771125,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.4,280.543549305376,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.45,293.282452969663,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.5,304.377142585471,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.55,322.421206361751,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.6,336.821579937878,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.65,352.690158417688,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.7,363.698970985792,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.75,379.308633498686,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.8,397.758777969509,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.85,425.333916506715,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.9,448.725278165103,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.95,496.919297373607,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.975,561.521450353853,"quantile",2021-04-26
2021-05-22,"06","4 wk ahead inc death",0.99,637.099101408328,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.01,16.9636793008119,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.025,22.1778907957308,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.05,24.694886631921,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.1,30.9317082041167,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.15,35.459399026945,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.2,37.263661675509,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.25,38.9905829577921,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.3,40.377612409722,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.35,42.0205335544798,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.4,43.4517833196591,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.45,44.8654098594109,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.5,50.9186605818972,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.55,57.537749957545,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.6,59.0794336576583,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.65,60.7762730989435,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.7,62.8416747416521,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.75,64.7679794497399,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.8,67.4369255186482,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.85,73.1653357496706,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.9,79.1395879710003,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.95,89.9757444646848,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.975,95.3577566840812,"quantile",2021-04-26
2021-05-22,"08","4 wk ahead inc death",0.99,105.857489351616,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.01,6.84417762826574,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.025,7.64962526683471,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.05,8.95730185324043,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.1,10.5717300946904,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.15,11.7862252164356,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.2,13.126084216798,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.25,14.3967665487592,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.3,15.6374989793675,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.35,17.0862013856894,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.4,18.5183621737036,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.45,19.7301512084135,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.5,26.1023204698821,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.55,32.6412472240549,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.6,34.7068565629348,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.65,37.1910205713263,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.7,40.6159602556499,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.75,44.08374107721,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.8,48.4365672816778,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.85,54.037802611007,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.9,62.9915155149589,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.95,84.1407729850403,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.975,105.346406424009,"quantile",2021-04-26
2021-05-22,"09","4 wk ahead inc death",0.99,148.637348032296,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.01,2.72988882058471,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.025,2.93549786848286,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.05,3.49929021643482,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.1,4.86229185030158,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.15,5.49279481863066,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.2,6.02739999650399,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.25,6.5658893093283,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.3,6.99355745523809,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.35,7.44221878774609,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.4,7.85485978669424,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.45,8.23849728827265,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.5,12.0641082100375,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.55,17.0363754944195,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.6,17.4200129959979,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.65,18.0099394519618,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.7,18.4986027348058,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.75,19.1831027927583,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.8,19.8591462887262,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.85,20.9138433150058,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.9,22.0863096157265,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.95,24.6753751207512,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.975,26.9011462755571,"quantile",2021-04-26
2021-05-22,"10","4 wk ahead inc death",0.99,29.2624558368033,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.01,163.051498408572,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.025,202.369982469486,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.05,215.28432986493,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.1,245.698851914918,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.15,258.412981140458,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.2,269.163435995934,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.25,280.004163037743,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.3,290.900184580385,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.35,303.691897527488,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.4,312.634870674159,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.45,323.188624739731,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.5,334.217830649971,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.55,344.249280907397,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.6,356.091676887382,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.65,367.488863209794,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.7,384.158061929388,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.75,396.178825897687,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.8,411.808459618674,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.85,436.974907542825,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.9,464.52280809796,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.95,521.058766977163,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.975,552.745249801922,"quantile",2021-04-26
2021-05-22,"12","4 wk ahead inc death",0.99,613.864889354692,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.01,66.4196753318146,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.025,80.8020820968951,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.05,86.5245822830721,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.1,107.496564336067,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.15,119.400084007832,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.2,126.798070791532,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.25,133.477107725326,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.3,140.057592413156,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.35,145.427887713907,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.4,156.257582450617,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.45,161.407034059396,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.5,168.97128200905,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.55,177.56640095544,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.6,184.836279265409,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.65,191.950352703667,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.7,201.071315624494,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.75,211.12227143694,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.8,222.353587999642,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.85,236.816212286482,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.9,257.541798873874,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.95,277.671419059097,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.975,304.288939213749,"quantile",2021-04-26
2021-05-22,"13","4 wk ahead inc death",0.99,338.087584869778,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.01,0.852415133080353,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.025,0.913382915653765,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.05,1.10739903984682,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.1,1.16860160305247,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.15,1.35104077892385,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.2,1.44890314530241,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.25,1.62699520717435,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.3,1.65307629172283,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.35,1.67809519292735,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.4,1.90695872239286,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.45,1.92916100943545,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.5,1.96635780236843,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.55,6.63974066937227,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.6,6.72783098770498,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.65,6.89449983893627,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.7,6.99303530354811,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.75,7.16290809497101,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.8,7.40058257308788,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.85,7.50151488937772,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.9,7.89492514903948,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.95,8.50214398161243,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.975,8.97273298396791,"quantile",2021-04-26
2021-05-22,"15","4 wk ahead inc death",0.99,9.38898140725425,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.01,1.43772107965645,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.025,1.70735870773537,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.05,1.95619669177461,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.1,2.75252296882541,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.15,3.35087284264761,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.2,3.73803946158474,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.25,4.23530349176685,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.3,4.69107740307821,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.35,5.13002137516228,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.4,5.49294069077643,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.45,5.91138594777743,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.5,8.07784302676887,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.55,13.0120531021768,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.6,13.3665200344324,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.65,13.9369339674797,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.7,14.3850655053016,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.75,14.9049182522292,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.8,15.5346147477319,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.85,16.4149294617859,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.9,17.6604338168581,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.95,19.9134668663029,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.975,21.8275684008622,"quantile",2021-04-26
2021-05-22,"16","4 wk ahead inc death",0.99,23.9552408813245,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.01,44.6340211391258,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.025,53.154982721007,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.05,60.175571038809,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.1,69.4159116216013,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.15,76.1077497645533,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.2,81.4472564987842,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.25,85.9397935116237,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.3,91.5421664938764,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.35,96.0315831392205,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.4,99.2472264125553,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.45,102.39703659386,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.5,110.939128883702,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.55,119.081914018286,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.6,121.961828561309,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.65,127.159054728376,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.7,134.197691582333,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.75,143.03994509044,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.8,151.42433558499,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.85,159.91678090319,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.9,178.896508594912,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.95,210.14639019435,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.975,228.88258068753,"quantile",2021-04-26
2021-05-22,"17","4 wk ahead inc death",0.99,252.472263825072,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.01,13.9376878093811,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.025,17.0793217642441,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.05,20.8267952568978,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.1,26.0555851409743,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.15,28.6352747290673,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.2,30.4363938077899,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.25,32.123721400575,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.3,34.0860289921318,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.35,34.857201010177,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.4,35.9773229277683,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.45,36.7130307278973,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.5,42.3369501616075,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.55,49.0294451987363,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.6,50.2945963257384,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.65,51.3842766508856,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.7,53.0083250374759,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.75,56.7879301990268,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.8,59.4380954139547,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.85,65.7316278308933,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.9,73.3823776353048,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.95,78.3265251117238,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.975,87.9614719625668,"quantile",2021-04-26
2021-05-22,"18","4 wk ahead inc death",0.99,101.020020784279,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.01,6.42794613811227,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.025,6.69758376619119,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.05,8.61225874089966,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.1,11.1595334377705,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.15,12.7876815222262,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.2,14.2936240707184,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.25,15.5080753675177,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.3,16.6194283030612,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.35,17.615685011676,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.4,18.6385495606018,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.45,19.7658662349756,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.5,25.3834359095213,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.55,30.8928044573185,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.6,32.0391679417042,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.65,33.0762129621697,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.7,34.3622810180738,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.75,35.8625464783407,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.8,37.4189447025587,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.85,39.1642512381959,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.9,41.4643976973785,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.95,47.6662327669328,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.975,50.8288488463078,"quantile",2021-04-26
2021-05-22,"19","4 wk ahead inc death",0.99,59.1784416776025,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.01,2.8255955548401,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.025,3.03120460273824,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.05,3.23681365063638,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.1,3.89304939021295,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.15,4.09939877237874,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.2,4.45076925277729,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.25,4.66110069694195,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.3,4.94612108348602,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.35,5.54885050237451,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.4,6.01833934769777,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.45,6.67909839570004,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.5,11.923338500019,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.55,17.2418091483423,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.6,18.0577678870521,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.65,18.9681084726626,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.7,20.1015538410761,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.75,21.2581322272866,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.8,23.2318723992182,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.85,25.9240659356334,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.9,29.2304711782169,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.95,39.1922380232563,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.975,47.5675224084546,"quantile",2021-04-26
2021-05-22,"20","4 wk ahead inc death",0.99,58.7277192863841,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.01,16.7007733184049,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.025,18.823876638608,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.05,21.085161867284,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.1,27.824793494339,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.15,32.4018079420329,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.2,36.0932616461462,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.25,41.5557939487824,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.3,43.4770914773319,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.35,45.3455772753077,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.4,47.3570478487956,"quantile",2021-04-26
2021-05-22,"21","4 wk ahead inc death",0.45,48.7670291610383,"quantile",2021-04-26
