"V1","location","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","location_name"
135,"North Carolina","2020-06-19",199.910004053381,0,697.0125,23.9886670343545,0,84.0749999999999,19.1644822500212,0,67.525,1.941,0,7,9.84140534530829,0,38.5125,2.33434462106521,0,9.5,2514.029,1286.875,4974.475,0,0,0,0,0,0,"North Carolina"
136,"North Carolina","2020-06-20",187.213261070955,0,657,22.4542274079678,0,78.5375,17.9324294489824,0,64,1.826,0,7,9.27740905254876,0,37.50625,2.17901182134859,0,9.5,2515.855,1286.875,4980.5,0,0,0,0,0,0,"North Carolina"
137,"North Carolina","2020-06-21",175.303568461685,0,617.0125,21.0506971095081,0,75.0375,16.7930426175132,0,60,1.695,0,6,8.80323206058647,0,36.5125,2.08099273887877,0,9.20749999999999,2517.55,1286.875,4986.5,0,0,0,0,0,0,"North Carolina"
138,"North Carolina","2020-06-22",163.918648144339,0,572.525,19.7289160216418,0,70.3375,15.754937894132,0,56,1.589,0,6,8.18793160728161,0,34,1.95225440017499,0,8.5,2519.139,1286.875,4992.5,0,0,0,0,0,0,"North Carolina"
139,"North Carolina","2020-06-23",153.461798638616,0,536.55,18.417852856947,0,64.025,14.7246717653262,0,51.5125,1.492,0,5,7.74728840456929,0,31.0125,1.79757058121617,0,7.5,2520.631,1286.875,4997.525,0,0,0,0,0,0,"North Carolina"
140,"North Carolina","2020-06-24",143.616096608049,0,503.5875,17.2992018057106,0,63.0125,13.8408725446123,0,50.0125,1.397,0,5,7.19414621277415,0,30.0083333333333,1.71144138957448,0,7,2522.028,1286.875,5002.525,0,0,0,0,0,0,"North Carolina"
141,"North Carolina","2020-06-25",134.051102447961,0,465.5125,16.0965641579009,0,58.025,12.8930599501805,0,46.525,1.31,0,5,6.35767099950703,0,24.0083333333333,1.49213654760272,0,6.5,2523.338,1286.875,5006.55,0,0,0,0,0,0,"North Carolina"
142,"North Carolina","2020-06-26",125.322853476834,0,438.5875,15.0825768061187,0,54.5,12.066440480353,0,44,1.213,0,4,6.13779036102786,0,28.7364285714286,1.46093895826396,0,6.5,2524.551,1286.875,5010.575,0,0,0,0,0,0,"North Carolina"
143,"North Carolina","2020-06-27",117.456754408582,0,409.525,14.1692118082081,0,50,11.3487813927086,0,40.0125,1.134,0,4,5.9197114038739,0,24.5,1.41859061910312,0,6.3375,2525.685,1286.875,5014.575,0,0,0,0,0,0,"North Carolina"
144,"North Carolina","2020-06-28",110.287786838978,0,387.0625,13.3244084131555,0,47.5,10.6733266595333,0,38.5125,1.064,0,4,5.80149967532468,0,26.0125,1.34465872738373,0,6.5,2526.749,1286.875,5018.575,0,0,0,0,0,0,"North Carolina"
145,"North Carolina","2020-06-29",103.086577310761,0,355.7375,12.4508843732248,0,44.5,10.005862554439,0,36.5,1.002,0,4,5.11938296703297,0,20.50625,1.21569568209568,0,5.5,2527.751,1286.875,5021.6,0,0,0,0,0,0,"North Carolina"
146,"North Carolina","2020-06-30",96.5767601688344,0,339.5125,11.6577320329181,0,42,9.37515995695481,0,35,0.935,0,3,4.91062268287268,0,19.5,1.16637818570319,0,5,2528.686,1286.875,5024.625,0,0,0,0,0,0,"North Carolina"
147,"North Carolina","2020-07-01",90.5447855435414,0,319.025,10.9692477519213,0,40.5125,8.8200326518253,0,32.5,0.867,0,3,4.68259435286935,0,19.00625,1.1136579032079,0,5,2529.553,1286.875,5027.625,0,0,0,0,0,0,"North Carolina"
148,"North Carolina","2020-07-02",84.7804141065634,0,297.2,10.252160751585,0,38,8.23952430584122,0,31.5125,0.813,0,3,4.21441946386946,0,18.6016666666667,0.995313009213009,0,4.29107142857142,2530.366,1286.875,5030.625,0,0,0,0,0,0,"North Carolina"
149,"North Carolina","2020-07-03",79.746660349128,0,279.1875,9.76515142080142,0,35.0125,7.84854468031968,0,29.5125,0.755,0,3,4.18232960650461,0,18,1.00825037462537,0,4.66785714285714,2531.121,1286.875,5033.625,0,0,0,0,0,0,"North Carolina"
150,"North Carolina","2020-07-04",74.9799746135401,0,262.5125,9.20468466394716,0,34,7.41029063297813,0,28.5,0.712,0,3,3.87341667776668,0,15.8339285714286,0.899876961926962,0,4,2531.833,1286.875,5035.65,0,0,0,0,0,0,"North Carolina"
151,"North Carolina","2020-07-05",70.4330408055996,0,245,8.63328452103452,0,32.025,6.95139958929959,0,26.5,0.673,0,2,3.6667693001443,0,15.6666666666667,0.849137770562771,0,3.89166666666666,2532.506,1286.875,5037.675,0,0,0,0,0,0,"North Carolina"
152,"North Carolina","2020-07-06",66.0472932742095,0,227.55,8.08670851093351,0,28.5125,6.50278186813187,0,24,0.636,0,2,3.41488816738817,0,14.7264285714286,0.800733333333333,0,3.60375,2533.142,1286.875,5039.675,0,0,0,0,0,0,"North Carolina"
153,"North Carolina","2020-07-07",61.2864059755604,0,216.0375,7.43569624264624,0,26.5,5.96690854978355,0,21.5,0.601,0,2,2.43110245310245,0,9,0.568561147186147,0,2.50138888888889,2533.743,1286.875,5041.675,0,0,0,0,0,0,"North Carolina"
154,"North Carolina","2020-07-08",56.6793161267654,0,200.0125,6.81929286824287,0,24,5.47172336274836,0,20,0.565,0,2,2.26595234487734,0,9,0.549412554112554,0,2.71517857142857,2534.308,1286.875,5043.675,0,0,0,0,0,0,"North Carolina"
155,"North Carolina","2020-07-09",50.3177434588288,0,175.5125,5.70671330613831,0,20,4.5698936008436,0,15.5125,0.531,0,2,0,0,0,0,0,0,2534.839,1286.875,5045.675,0,0,0,0,0,0,"North Carolina"
156,"North Carolina","2020-07-10",44.6477595793096,0,156.0875,4.70429029304029,0,16.0125,3.7682312992563,0,13.25625,0.51,0,2,0,0,0,0,0,0,2535.349,1286.875,5047.675,0,0,0,0,0,0,"North Carolina"
157,"North Carolina","2020-07-11",39.1443051226551,0,135.025,3.69392116217116,0,12.5,2.95552631812632,0,10.25,0.478,0,2,0,0,0,0,0,0,2535.827,1286.875,5049.675,0,0,0,0,0,0,"North Carolina"
158,"North Carolina","2020-07-12",33.9186721334221,0,115.025,2.79378726551227,0,10.025,2.23319195526696,0,8.43035714285714,0.455,0,2,0,0,0,0,0,0,2536.282,1286.875,5050.7,0,0,0,0,0,0,"North Carolina"
159,"North Carolina","2020-07-13",28.7890956543457,0,96.0125,1.94414523809524,0,7,1.54992395382395,0,5.60375,0.431,0,1,0,0,0,0,0,0,2536.713,1286.875,5051.725,0,0,0,0,0,0,"North Carolina"
160,"North Carolina","2020-07-14",24.2177421495172,0,83.5375,1.13844282106782,0,4.5,0.913568578643579,0,3.8,0.391,0,1,0,0,0,0,0,0,2537.104,1286.875,5052.725,0,0,0,0,0,0,"North Carolina"
161,"North Carolina","2020-07-15",20.043979961705,0,70.0125,0.556864935064935,0,2.71517857142857,0.447457828282828,0,2.25,0.362,0,1,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
162,"North Carolina","2020-07-16",16.0732856282606,0,56.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
163,"North Carolina","2020-07-17",13.2461908175158,0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
164,"North Carolina","2020-07-18",10.4449782661783,0,36.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
165,"North Carolina","2020-07-19",7.8353724025974,0,28.75625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
166,"North Carolina","2020-07-20",5.3609148989899,0,18.7833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
167,"North Carolina","2020-07-21",3.075370995671,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
168,"North Carolina","2020-07-22",1.47870108225108,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
169,"North Carolina","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
170,"North Carolina","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
171,"North Carolina","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
172,"North Carolina","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
173,"North Carolina","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
174,"North Carolina","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
175,"North Carolina","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
176,"North Carolina","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
177,"North Carolina","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
178,"North Carolina","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
179,"North Carolina","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
180,"North Carolina","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
181,"North Carolina","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.466,1286.875,5053.725,0,0,0,0,0,0,"North Carolina"
1,"New York","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
2,"New York","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
3,"New York","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
4,"New York","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
5,"New York","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
6,"New York","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
7,"New York","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
8,"New York","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
9,"New York","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
10,"New York","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
11,"New York","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
12,"New York","2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
13,"New York","2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
14,"New York","2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
15,"New York","2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
16,"New York","2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
17,"New York","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
18,"New York","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
19,"New York","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
20,"New York","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
21,"New York","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
22,"New York","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
23,"New York","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
24,"New York","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
25,"New York","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
26,"New York","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
27,"New York","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
28,"New York","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York"
29,"New York","2020-03-05",4.394,0,24.5,1.0265,0,7,0.8185,0,6,0,0,0,4.394,0,24.5,1.0265,0,7,0,0,0,0,0,0,0,0,0,"New York"
30,"New York","2020-03-06",6.598,0,31,1.5445,0,8,1.2355,0,6.5,0,0,0,2.204,0,24.5,0.518,0,5,0,0,0,0,0,0,0,0,0,"New York"
31,"New York","2020-03-07",34.008,12,72.5125,8.0735,2.4875,18.0125,6.4655,1.5,15,0,0,0,27.41,8.5,64.525,6.529,1.5,16,0,0,0,0,0,0,0,0,0,"New York"
32,"New York","2020-03-08",46.5545,21,87.0125,10.984,4,22,8.785,3,17.5125,0,0,0,12.5465,1.5,38,2.9105,0,9,0,0,0,0,0,0,0,0,0,"New York"
33,"New York","2020-03-09",95.2215,66,138.0125,22.376,13.4875,34.5,17.87,10.5,27.5,0,0,0,48.667,30.5,74.5125,11.392,6,18.5,0,0,0,0,0,0,0,0,0,"New York"
34,"New York","2020-03-10",151.817,104.4875,214.5125,35.7505,22.5,51.5,28.564,18,41.5,0,0,0,56.5955,24,101.525,13.3745,5,25.0125,0,0,0,0,0,0,0,0,0,"New York"
35,"New York","2020-03-11",186.583,134.5,253,43.8875,29.4875,63.0125,35.075,23,50.5,0,0,0,34.766,13.9875,69.5,8.137,2.5,17.5,0,0,0,0,0,0,0,0,0,"New York"
36,"New York","2020-03-12",332.865,271.4875,408.5,78.515,60,99.5,62.721,47.9875,79.5,0,0,0,146.282,107.4875,200,34.6275,23.5,49.0125,0,0,0,0,0,0,0,0,0,"New York"
37,"New York","2020-03-13",502.2625,409,614.5375,117.6235,93.5,146.5,93.9975,73.5,119.0125,0,0,0,170.365,101.9875,254.025,40.076,23.5,61,0,0,0,0,0,0,0,0,0,"New York"
38,"New York","2020-03-14",699.703,598.4375,825.0125,163.6775,134.4875,196.5125,130.8795,108,158,2,2,2,197.9315,138.4875,278,46.545,30.4875,66.5125,2,2,2,0,0,0,0,0,0,"New York"
39,"New York","2020-03-15",1143.735,1022.475,1284.0125,263.9905,230.9875,300.5125,210.971,182.5,242,1,1,1,451.947,381.9875,532.025,106.6925,86.4875,128.5125,3,3,3,0,0,0,0,0,0,"New York"
40,"New York","2020-03-16",1542.286,1401.975,1693.05,356.293,317,397,284.8635,252,319.5,7,7,7,402.163,320.4625,494.5375,95.156,73.5,120.5,10,10,10,0,0,0,0,0,0,"New York"
41,"New York","2020-03-17",2050.8145,1884.4625,2231,468.4475,422.9875,515.0375,374.4355,338.4875,414.0125,3,3,3,525.3795,428.975,640.5125,123.6655,97.9875,153,13,13,13,0,0,0,0,0,0,"New York"
42,"New York","2020-03-18",2789.5865,2595.8875,3006.6,632.9785,579.5,686.0375,506.017,462.5,551.55,3,3,3,754.004,633.475,892,177.457,146.4875,214.5,16,16,16,0,0,0,0,0,0,"New York"
43,"New York","2020-03-19",3806.0225,3571.8375,4045.1125,866.5745,799.975,934,693.1835,639.4875,750.5125,18,18,18,1026.7345,876.475,1182.5,241.587,200.5,286.0125,34,34,34,0,0,0,148.5745,81.975,216,"New York"
44,"New York","2020-03-20",5113.3545,4835.9875,5401,1152.1055,1080.4875,1225.525,921.826,860,982.5125,8,8,8,1358.8455,1204.9875,1520.5,320.1455,278,365.5375,42,42,42,0,0,0,434.1055,362.4875,507.525,"New York"
45,"New York","2020-03-21",6807.9645,6492.5,7138,1523.6815,1442.9875,1604.55,1219.4315,1151.4875,1286.0125,18,18,18,1740.932,1581.9,1912.575,410.2165,367.9875,456.5125,60,60,60,0,0,0,805.6815,724.9875,886.55,"New York"
46,"New York","2020-03-22",8866.31,8536,9245.6125,1981.8665,1890.4625,2073.5125,1586.1105,1505.4625,1666.5,57,57,57,2136.8855,1943.475,2332.525,504.1235,450.9625,558.525,117,117,117,0,0,0,1263.8665,1172.4625,1355.5125,"New York"
47,"New York","2020-03-23",11075.973,10702.3125,11490.275,2433.5995,2330.9875,2543.525,1947.9095,1862.5,2044.5,41,41,41,2368.6785,2153.5,2607.05,558.543,500.4875,620.525,158,158,158,0,0,0,1715.5995,1612.9875,1825.525,"New York"
48,"New York","2020-03-24",13920.7605,13387.15,14451.025,3047.1875,2914.9375,3187.0125,2438.9405,2328.975,2556.5125,52,52,52,3002.614,2713.475,3323.0125,707.731,630.9625,791.5,210,210,210,910.7605,377.15,1441.025,2329.1875,2196.9375,2469.0125,"New York"
49,"New York","2020-03-25",17245.2345,16490.7,18031.125,3755.525,3568.475,3960.1125,3005.661,2849.9875,3179.5125,75,75,75,3525.9455,3126.275,3924.15,830.673,726.4875,931,285,285,285,4235.2345,3480.7,5021.125,3037.525,2850.475,3242.1125,"New York"
50,"New York","2020-03-26",21052.5545,19837.9625,22218.2875,4539.082,4246.475,4829.5125,3631.9395,3399.475,3867.075,100,100,100,4063.9335,3495.9875,4629.025,959.059,822.4875,1097.5,385,385,385,8042.5545,6827.9625,9208.2875,3821.082,3528.475,4111.5125,"New York"
51,"New York","2020-03-27",25223.8465,23387.875,26967.3,5381.573,4939.9,5815.0125,4305.2175,3949.975,4643.5625,142,142,142,4584.672,3865.9875,5286.5625,1081.184,913.925,1256.0125,527,527,527,12213.8465,10377.875,13957.3,4663.573,4221.9,5097.0125,"New York"
52,"New York","2020-03-28",29771.2995,27066.9625,32369.7125,6265.7115,5633.725,6890.5375,5012.4595,4497.5,5515.6,201,201,201,5092.9755,4160.875,6036.125,1201.5155,969.95,1437.5375,728,728,728,16761.2995,14056.9625,19359.7125,5547.7115,4915.725,6172.5375,"New York"
53,"New York","2020-03-29",34643.6575,30759.6875,38334.75,7170.179,6249,8045.5625,5736.148,4992.475,6429.5375,237,237,237,5570.2885,4332.7125,6753.5875,1313.129,1010.5,1598.6,965,965,965,21633.6575,17749.6875,25324.75,6452.179,5531,7327.5625,"New York"
54,"New York","2020-03-30",39634.478,34291.85,44621.075,8077.3545,6823.7875,9247.55,6461.5905,5469.4,7387.5875,253,253,253,5975.3705,4476.175,7349.5125,1408.4965,1047.425,1743.0625,1218,1218,1218,26624.478,21281.85,31611.075,7359.3545,6105.7875,8529.55,"New York"
55,"New York","2020-03-31",44926.5,37657.85,51395.025,9012.111,7339.8375,10519.4625,7209.211,5873.0125,8405.075,336.156,319,354,6312.1975,4432.8,7918.35,1489.149,1043.975,1873.05,1554.156,1537,1572,31916.5,24647.85,38385.025,8294.111,6621.8375,9801.4625,"New York"
56,"New York","2020-04-01",50138.8235,40647.025,58414.7375,9847.6375,7694.775,11746.0625,7877.4505,6167.2,9398.375,398.907,371,428,6530.6525,4297.025,8484.575,1539.435,999.5,1994.625,1953.063,1909.975,1999.025,37128.8235,27637.025,45404.7375,9129.6375,6976.775,11028.0625,"New York"
57,"New York","2020-04-02",55144.146,43316.7,65348.7125,10590.4995,7913.3375,12851.7,8471.742,6343.475,10309.25,464.802,421,509,6650.0095,4168.45,8766.075,1569.4895,989.35,2079.5,2417.865,2330,2508.025,42134.146,30306.7,52338.7125,9872.4995,7195.3375,12133.7,"New York"
58,"New York","2020-04-03",59789.814,45413.9,72202.9,11203.446,8019.0875,13964.0875,8962.8375,6398.7125,11154.8,531.838,466.975,596,6654.777,3864.7125,8940.6375,1568.0535,890.4875,2114.0375,2949.703,2795.975,3103.05,46779.814,32403.9,59192.9,10485.446,7301.0875,13246.0875,"New York"
59,"New York","2020-04-04",63936.2665,46748.6,78488.075,11669.973,7943.5,14835.125,9336.3315,6361.2625,11885.65,597.703,502.975,687,6551.497,3560.825,9008.6625,1544.156,839.95,2126.5125,3547.406,3302.95,3790.025,50926.2665,33738.6,65478.075,10951.973,7225.5,14117.125,"New York"
60,"New York","2020-04-05",67452.0965,47416.925,84304.9,11968.274,7660.8625,15512.0625,9574.8225,6157.375,12415.3,659.501,531.975,775,6342.659,3239.8125,8948.5625,1496.5995,752.9,2126.0625,4206.907,3840.825,4564,54442.0965,34406.925,71294.9,11250.274,6942.8625,14794.0625,"New York"
61,"New York","2020-04-06",70234.142,47264.3875,89352.6125,12082.821,7293.125,16027.6375,9665.717,5834.8125,12807.5,714.75,550,859.025,6038.449,2794.325,8713.6625,1424.7745,649.4625,2055.625,4921.657,4388.95,5422.075,57224.142,34254.3875,76342.6125,11364.821,6575.125,15309.6375,"New York"
62,"New York","2020-04-07",72323.028,46583.9875,93588.6125,12007.706,6792.7625,16218.35,9605.6275,5439.2,12975.675,760.982,555.975,936.025,5644.6765,2404.9875,8350.6125,1331.1205,567.9875,1968.525,5682.639,4946.95,6356.125,59313.028,33573.9875,80578.6125,11289.706,6074.7625,15500.35,"New York"
63,"New York","2020-04-08",73430.781,45396.2375,96712.7,11747.375,6234.2125,16204.3875,9397.1325,4988.875,12949.575,796.02,549,1002.025,5202.699,2036.3625,7821.0375,1226.957,471.875,1852.5,6478.659,5493.975,7359.125,60420.781,32386.2375,83702.7,11029.375,5516.2125,15486.3875,"New York"
64,"New York","2020-04-09",73620.0775,43627.3625,98491.775,11319.657,5619.725,15946.825,9055.011,4505.775,12755.475,818.201,530.975,1054.025,4713.614,1649.725,7227.5625,1110.5795,378.4875,1714.5,7296.86,6026.925,8413.15,60610.0775,30617.3625,85481.775,10601.657,4901.725,15228.825,"New York"
65,"New York","2020-04-10",72883.071,41158.875,99049.95,10740.086,4966.2875,15409.125,8591.2005,3972.8375,12343.475,826.507,502.925,1090.05,4195.125,1303.95,6553.675,990.176,309.9375,1555.5375,8123.367,6527,9506.075,59873.071,28148.875,86039.95,10022.086,4248.2875,14691.125,"New York"
66,"New York","2020-04-11",71280.471,38108.275,98397.6625,10040.494,4260.8625,14691.55,8031.5255,3432.45,11764.55,820.603,465.925,1109.025,3683.333,1015.8125,5901.0875,869.365,236.475,1397.5,8943.97,6993,10616,58270.471,25098.275,85387.6625,9322.494,3542.8625,13973.55,"New York"
67,"New York","2020-04-12",68862.1655,34775.975,96380.575,9244.5365,3599.2875,13829.525,7394.9425,2893.9,11036.6,800.935,420,1107.025,3179.327,783.4625,5162.6125,749.682,181.9625,1225.525,9744.905,7414.725,11722.05,55852.1655,21765.975,83370.575,8526.5365,2881.2875,13111.525,"New York"
68,"New York","2020-04-13",65717.1875,31370.475,93289.775,8384.9875,2980.475,12716,6706.986,2396.1125,10179.5375,768.565,370.975,1085.05,2709.353,591.5,4468.0125,639.0215,137.9875,1061.5,10513.47,7788.55,12809.05,52707.1875,18360.475,80279.775,7666.9875,2262.475,11998,"New York"
69,"New York","2020-04-14",61950.884,27882.55,89209.5125,7490.5625,2430.9125,11577.625,5991.843,1945.9625,9236.2,725.213,321.975,1047.025,2260.3505,425.875,3786.075,532.858,102.9875,902.0125,11238.683,8105.55,13855.075,48940.884,14872.55,76199.5125,6772.5625,1712.9125,10859.625,"New York"
70,"New York","2020-04-15",57684.9265,24585.85,84282.9625,6593.8675,1934.9875,10354.8,5274.894,1552.4375,8279.5375,672.953,274,991,1858.6945,308.375,3181.6375,437.798,72.5,758.5125,11911.636,8370,14847.05,44674.9265,11575.85,71272.9625,5875.8675,1216.9875,9636.8,"New York"
71,"New York","2020-04-16",53067.5385,21283.3625,78640.75,5718.595,1504.3375,9129.1625,4574.8075,1205.15,7309,614.196,227,922.025,1507.2005,205.9875,2644.7625,355.19,47.9875,631.525,12525.832,8607.475,15771.125,40057.5385,8273.3625,65630.75,5000.595,786.3375,8411.1625,"New York"
72,"New York","2020-04-17",48228.096,18131.8875,72491.9125,4886.9085,1158.3125,7905.55,3909.376,913.9875,6341.1875,551.419,182.975,845,1199.313,144.4375,2141.025,282.563,32.5,515,13077.251,8800.025,16614.325,35218.096,5121.8875,59481.9125,4168.9085,440.3125,7187.55,"New York"
73,"New York","2020-04-18",43297.2755,15145.725,66072.6625,4114.664,857,6773.7125,3291.981,687.3625,5421.05,487.022,143,761.025,941.9785,96.4875,1707.0625,221.7985,20.9875,406,13564.273,8946.775,17372.175,30287.2755,2135.725,53062.6625,3396.664,139,6055.7125,"New York"
74,"New York","2020-04-19",38394.9915,12386.475,59516.6875,3413.155,636.7125,5691.0375,2730.66,510.775,4553.5125,423.23,110,673,727.3755,58.5,1358.525,171.5675,14.4875,324.5,13987.503,9060.775,18041.05,25384.9915,0,46506.6875,2695.155,0,4973.0375,"New York"
75,"New York","2020-04-20",33631.933,9918.2875,52888.7375,2790.9315,459.875,4717.5625,2232.683,366.8625,3766.0125,361.862,83,585.025,554.782,39.9875,1059.0125,130.87,8.5,253.5375,14349.365,9147.775,18618.175,20621.933,0,39878.7375,2072.9315,0,3999.5625,"New York"
76,"New York","2020-04-21",29090.9475,7859.3625,46221.7,2246.223,317.9,3844.0375,1797.1935,250.9625,3070.0125,304.477,61,500,413.3855,22.5,802.5,97.4625,5,192.025,14653.842,9211.775,19111.275,16080.9475,0,33211.7,1528.223,0,3126.0375,"New York"
77,"New York","2020-04-22",24857.1615,6141.2125,39948.6,1782.53,215.9125,3087.05,1426.309,169.9875,2472.05,252.094,44,419.025,304.006,13.4875,612,72.0315,3,148,14905.936,9258.775,19532.15,11847.1615,0,26938.6,1064.53,0,2369.05,"New York"
