forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.550,189,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.600,205,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.650,223,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.700,241,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.750,261,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.800,283,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.850,308,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.900,341,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.950,388,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.975,430,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,FR,quantile,0.99,478,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,point,NA,10072,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.025,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.050,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.100,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.150,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.200,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.250,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.300,2106,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.350,4221,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.400,6227,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.450,8166,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.500,10072,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.550,11979,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.600,13918,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.650,15924,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.700,18039,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.750,20322,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.800,22866,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.850,25830,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.900,29559,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.950,35085,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.975,39877,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,FR,quantile,0.99,45448,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,point,NA,138,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.010,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.025,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.050,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.100,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.150,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.200,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.250,27,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.300,52,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.350,74,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.400,96,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.450,117,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.500,138,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.550,158,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.600,179,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.650,201,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.700,224,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.750,248,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.800,276,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.850,308,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.900,348,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.950,408,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.975,460,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,FR,quantile,0.99,520,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,point,NA,111,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.025,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.050,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.100,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.150,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.200,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.250,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.300,7,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.350,35,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.400,61,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.450,86,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.500,111,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.550,135,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.600,161,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.650,187,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.700,214,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.750,244,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.800,277,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.850,315,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.900,363,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.950,435,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.975,497,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,FR,quantile,0.99,570,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,point,NA,403,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.010,243,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.025,268,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.050,290,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.100,315,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.150,332,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.200,345,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.250,357,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.300,367,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.350,377,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.400,386,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.450,395,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.500,403,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.550,412,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.600,421,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.650,430,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.700,439,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.750,450,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.800,461,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.850,475,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.900,492,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.950,517,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.975,538,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,DE,quantile,0.99,564,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,point,NA,382,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.010,168,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.025,201,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.050,230,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.100,264,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.150,286,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.200,304,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.250,320,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.300,334,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.350,346,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.400,358,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.450,370,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.500,382,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.550,393,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.600,405,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.650,417,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.700,430,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.750,444,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.800,459,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.850,477,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.900,500,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.950,533,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.975,562,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,DE,quantile,0.99,596,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,point,NA,359,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.010,92,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.025,134,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.050,170,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.100,212,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.150,240,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.200,262,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.250,282,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.300,299,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.350,315,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.400,330,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.450,345,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.500,359,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.550,373,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.600,388,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.650,403,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.700,419,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.750,437,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.800,456,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.850,478,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.900,506,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.950,548,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.975,584,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,DE,quantile,0.99,626,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,point,NA,337,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.010,16,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.025,67,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.050,110,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.100,160,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.150,194,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.200,221,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.250,244,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.300,265,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.350,284,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.400,302,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.450,320,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.500,337,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.550,354,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.600,372,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.650,390,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.700,409,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.750,430,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.800,453,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.850,480,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.900,514,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.950,564,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.975,607,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,DE,quantile,0.99,658,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,point,NA,53156,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.010,26800,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.025,30950,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.050,34520,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.100,38638,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.150,41416,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.200,43625,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.250,45519,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.300,47220,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.350,48796,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.400,50291,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.450,51736,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.500,53156,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.550,54576,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.600,56021,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.650,57515,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.700,59091,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.750,60792,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.800,62687,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.850,64896,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.900,67674,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.950,71791,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.975,75361,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,DE,quantile,0.99,79512,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,point,NA,50649,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.010,15508,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.025,21041,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.050,25802,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.100,31291,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.150,34996,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.200,37940,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.250,40467,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.300,42735,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.350,44836,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.400,46829,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.450,48755,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.500,50649,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.550,52542,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.600,54469,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.650,56462,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.700,58563,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.750,60831,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.800,63357,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.850,66302,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.900,70007,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.950,75496,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.975,80256,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,DE,quantile,0.99,85790,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,point,NA,48241,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.010,4314,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.025,11231,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.050,17181,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.100,24043,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.150,28674,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.200,32355,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.250,35513,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.300,38348,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.350,40975,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.400,43466,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.450,45874,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.500,48241,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.550,50608,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.600,53015,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.650,55506,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.700,58133,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.750,60968,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.800,64126,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.850,67807,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.900,72438,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.950,79300,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.975,85250,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,DE,quantile,0.99,92167,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,point,NA,45935,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.025,1524,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.050,8664,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.100,16898,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.150,22455,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.200,26872,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.250,30661,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.300,34064,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.350,37216,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.400,40205,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.450,43094,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.500,45935,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.550,48775,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.600,51665,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.650,54654,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.700,57805,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.750,61208,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.800,64997,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.850,69414,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.900,74971,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.950,83206,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.975,90346,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,DE,quantile,0.99,98646,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,point,NA,201,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.010,126,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.025,138,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.050,148,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.100,160,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.150,168,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.200,174,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.250,180,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.300,184,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.350,189,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.400,193,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.450,197,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.500,201,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.550,205,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.600,209,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.650,214,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.700,218,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.750,223,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.800,228,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.850,234,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.900,242,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.950,254,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.975,264,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,GR,quantile,0.99,276,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,point,NA,175,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.010,75,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.025,91,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.050,105,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.100,120,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.150,131,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.200,139,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.250,146,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.300,153,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.350,159,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.400,164,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.450,170,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.500,175,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.550,180,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.600,186,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.650,192,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.700,197,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.750,204,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.800,211,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.850,219,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.900,230,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.950,245,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.975,259,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,GR,quantile,0.99,275,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,point,NA,14030,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,quantile,0.010,10130,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,quantile,0.025,10744,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,quantile,0.050,11272,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,quantile,0.100,11882,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,quantile,0.150,12293,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,GR,quantile,0.200,12620,forecast
